alert_id,alert_type,severity,related_sku,related_location,related_supplier,message,created_at,resolved,resolved_at
ALT-300417,SUPPLIER_RISK,HIGH,,,SUP-134,Supplier Risk — review required (417),2026-07-30T21:37:46,true,2026-08-01T05:37:46.555489
ALT-300418,SUPPLIER_RISK,LOW,,,SUP-177,Supplier Risk — review required (418),2026-07-10T23:37:46,false,
ALT-300419,SUPPLIER_RISK,CRITICAL,,,SUP-021,Supplier Risk — review required (419),2026-07-29T07:37:46,true,2026-07-30T12:37:46.555489
ALT-300420,CAPACITY_WARNING,LOW,,LOC-013,,Capacity Warning — review required (420),2026-07-02T07:37:46,false,
ALT-300421,EXPIRY_WARNING,HIGH,SKU-00439,,,Expiry Warning — review required (421),2026-07-09T23:37:46,true,2026-07-11T19:37:46.555489
ALT-300422,LOW_STOCK,HIGH,SKU-00192,LOC-002,,Low Stock — review required (422),2026-07-26T19:37:46,false,
ALT-300423,AUDIT_DUE,LOW,,,SUP-087,Audit Due — review required (423),2026-07-31T03:37:46,true,2026-08-01T11:37:46.555489
ALT-300424,EXPIRY_WARNING,HIGH,SKU-00031,,,Expiry Warning — review required (424),2026-07-25T17:37:46,false,
ALT-300425,EXPIRY_WARNING,MEDIUM,SKU-00046,,,Expiry Warning — review required (425),2026-07-13T15:37:46,false,
ALT-300426,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (426),2026-07-15T23:37:46,false,
ALT-300427,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (427),2026-07-01T22:37:46,false,
ALT-300428,SUPPLIER_RISK,MEDIUM,,,SUP-049,Supplier Risk — review required (428),2026-07-24T20:37:46,true,2026-07-24T22:37:46.555489
ALT-300429,LOW_STOCK,HIGH,SKU-00365,LOC-015,,Low Stock — review required (429),2026-07-29T16:37:46,false,
ALT-300430,CAPACITY_WARNING,LOW,,LOC-015,,Capacity Warning — review required (430),2026-07-04T15:37:46,false,
ALT-300431,AUDIT_DUE,LOW,,,SUP-029,Audit Due — review required (431),2026-07-15T11:37:46,true,2026-07-15T20:37:46.555489
ALT-300432,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (432),2026-07-30T04:37:46,false,
ALT-300433,CAPACITY_WARNING,CRITICAL,,LOC-020,,Capacity Warning — review required (433),2026-07-04T09:37:46,true,2026-07-04T15:37:46.555489
ALT-300434,LOW_STOCK,HIGH,SKU-00155,LOC-001,,Low Stock — review required (434),2026-07-25T12:37:46,false,
ALT-300435,EXPIRY_WARNING,LOW,SKU-00121,,,Expiry Warning — review required (435),2026-07-03T05:37:46,true,2026-07-03T16:37:46.555489
ALT-300436,CAPACITY_WARNING,MEDIUM,,LOC-008,,Capacity Warning — review required (436),2026-07-14T21:37:46,false,
ALT-300437,CAPACITY_WARNING,HIGH,,LOC-007,,Capacity Warning — review required (437),2026-07-26T12:37:46,true,2026-07-27T17:37:46.555489
ALT-300438,LOW_STOCK,HIGH,SKU-00237,LOC-010,,Low Stock — review required (438),2026-07-25T08:37:46,true,2026-07-27T06:37:46.555489
ALT-300439,SUPPLIER_RISK,LOW,,,SUP-011,Supplier Risk — review required (439),2026-07-09T06:37:46,false,
ALT-300440,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (440),2026-07-20T13:37:46,false,
ALT-300441,SUPPLIER_RISK,HIGH,,,SUP-089,Supplier Risk — review required (441),2026-07-24T18:37:46,false,
ALT-300442,LOW_STOCK,CRITICAL,SKU-00112,LOC-002,,Low Stock — review required (442),2026-07-12T14:37:46,true,2026-07-13T01:37:46.555489
ALT-300443,EXPIRY_WARNING,HIGH,SKU-00467,,,Expiry Warning — review required (443),2026-07-14T00:37:46,false,
ALT-300444,EXPIRY_WARNING,MEDIUM,SKU-00378,,,Expiry Warning — review required (444),2026-07-03T22:37:46,true,2026-07-05T21:37:46.555489
ALT-300445,LOW_STOCK,MEDIUM,SKU-00443,LOC-004,,Low Stock — review required (445),2026-07-28T10:37:46,false,
ALT-300446,CAPACITY_WARNING,CRITICAL,,LOC-001,,Capacity Warning — review required (446),2026-07-09T14:37:46,false,
ALT-300447,CAPACITY_WARNING,CRITICAL,,LOC-006,,Capacity Warning — review required (447),2026-07-31T05:37:46,false,
ALT-300448,EXPIRY_WARNING,CRITICAL,SKU-00107,,,Expiry Warning — review required (448),2026-07-30T07:37:46,true,2026-07-30T11:37:46.555489
ALT-300449,AUDIT_DUE,MEDIUM,,,SUP-196,Audit Due — review required (449),2026-07-09T23:37:46,false,
ALT-300450,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (450),2026-07-31T08:37:46,false,
ALT-300451,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (451),2026-07-08T14:37:46,true,2026-07-08T23:37:46.555489
ALT-300452,SUPPLIER_RISK,CRITICAL,,,SUP-062,Supplier Risk — review required (452),2026-07-14T09:37:46,true,2026-07-15T12:37:46.555489
ALT-300453,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (453),2026-07-27T12:37:46,false,
ALT-300454,LOW_STOCK,CRITICAL,SKU-00120,LOC-010,,Low Stock — review required (454),2026-07-31T06:37:46,true,2026-08-02T00:37:46.555489
ALT-300455,AUDIT_DUE,LOW,,,SUP-139,Audit Due — review required (455),2026-07-17T12:37:46,true,2026-07-18T21:37:46.555489
ALT-300456,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (456),2026-07-23T01:37:46,true,2026-07-24T08:37:46.555489
ALT-300457,LOW_STOCK,CRITICAL,SKU-00129,LOC-011,,Low Stock — review required (457),2026-07-14T00:37:46,false,
ALT-300458,LOW_STOCK,CRITICAL,SKU-00182,LOC-001,,Low Stock — review required (458),2026-07-29T08:37:46,true,2026-07-30T06:37:46.555489
ALT-300459,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (459),2026-07-14T06:37:46,true,2026-07-15T19:37:46.555489
ALT-300460,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (460),2026-07-08T08:37:46,true,2026-07-10T03:37:46.555489
ALT-300461,SUPPLIER_RISK,HIGH,,,SUP-077,Supplier Risk — review required (461),2026-07-23T23:37:46,true,2026-07-24T10:37:46.555489
ALT-300462,LOW_STOCK,LOW,SKU-00265,LOC-012,,Low Stock — review required (462),2026-07-17T15:37:46,false,
ALT-300463,LOW_STOCK,CRITICAL,SKU-00038,LOC-019,,Low Stock — review required (463),2026-07-02T18:37:46,true,2026-07-04T11:37:46.555489
ALT-300464,AUDIT_DUE,MEDIUM,,,SUP-076,Audit Due — review required (464),2026-07-05T20:37:46,false,
ALT-300465,CAPACITY_WARNING,CRITICAL,,LOC-001,,Capacity Warning — review required (465),2026-07-21T07:37:46,true,2026-07-21T13:37:46.555489
ALT-300466,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (466),2026-07-19T04:37:46,true,2026-07-20T15:37:46.555489
ALT-300467,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (467),2026-07-15T07:37:46,true,2026-07-17T05:37:46.555489
ALT-300468,CAPACITY_WARNING,CRITICAL,,LOC-005,,Capacity Warning — review required (468),2026-07-14T05:37:46,false,
ALT-300469,LOW_STOCK,HIGH,SKU-00464,LOC-013,,Low Stock — review required (469),2026-07-25T15:37:46,true,2026-07-26T09:37:46.555489
ALT-300470,EXPIRY_WARNING,LOW,SKU-00192,,,Expiry Warning — review required (470),2026-07-21T21:37:46,true,2026-07-23T18:37:46.555489
ALT-300471,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (471),2026-07-08T03:37:46,true,2026-07-08T05:37:46.555489
ALT-300472,AUDIT_DUE,HIGH,,,SUP-092,Audit Due — review required (472),2026-07-28T04:37:46,false,
ALT-300473,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (473),2026-07-02T09:37:46,false,
ALT-300474,SUPPLIER_RISK,MEDIUM,,,SUP-175,Supplier Risk — review required (474),2026-07-10T21:37:46,true,2026-07-11T11:37:46.555489
ALT-300475,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (475),2026-07-24T01:37:46,false,
ALT-300476,AUDIT_DUE,CRITICAL,,,SUP-039,Audit Due — review required (476),2026-07-11T16:37:46,false,
ALT-300477,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (477),2026-07-31T02:37:46,false,
ALT-300478,AUDIT_DUE,MEDIUM,,,SUP-009,Audit Due — review required (478),2026-07-30T01:37:46,false,
ALT-300479,LOW_STOCK,LOW,SKU-00181,LOC-009,,Low Stock — review required (479),2026-07-20T01:37:46,false,
ALT-300480,EXPIRY_WARNING,LOW,SKU-00494,,,Expiry Warning — review required (480),2026-07-04T22:37:46,false,
ALT-300481,CAPACITY_WARNING,HIGH,,LOC-005,,Capacity Warning — review required (481),2026-07-31T15:37:46,true,2026-08-02T14:37:46.555489
ALT-300482,EXPIRY_WARNING,CRITICAL,SKU-90005,,,Expiry Warning — review required (482),2026-07-18T10:37:46,false,
ALT-300483,EXPIRY_WARNING,CRITICAL,SKU-00429,,,Expiry Warning — review required (483),2026-07-25T09:37:46,false,
ALT-300484,EXPIRY_WARNING,MEDIUM,SKU-00286,,,Expiry Warning — review required (484),2026-07-28T01:37:46,false,
ALT-300485,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (485),2026-07-01T22:37:46,false,
ALT-300486,EXPIRY_WARNING,CRITICAL,SKU-00361,,,Expiry Warning — review required (486),2026-07-31T09:37:46,true,2026-08-02T01:37:46.555489
ALT-300487,LOW_STOCK,LOW,SKU-00372,LOC-006,,Low Stock — review required (487),2026-07-28T06:37:46,false,
ALT-300488,CAPACITY_WARNING,HIGH,,LOC-006,,Capacity Warning — review required (488),2026-07-23T09:37:46,false,
ALT-300489,CAPACITY_WARNING,LOW,,LOC-016,,Capacity Warning — review required (489),2026-07-10T14:37:46,true,2026-07-11T16:37:46.555489
ALT-300490,EXPIRY_WARNING,LOW,SKU-00178,,,Expiry Warning — review required (490),2026-07-13T11:37:46,true,2026-07-15T10:37:46.555489
ALT-300491,CAPACITY_WARNING,CRITICAL,,LOC-013,,Capacity Warning — review required (491),2026-07-20T17:37:46,false,
ALT-300492,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (492),2026-07-22T07:37:46,true,2026-07-23T01:37:46.555489
ALT-300493,AUDIT_DUE,HIGH,,,SUP-007,Audit Due — review required (493),2026-07-22T16:37:46,true,2026-07-23T04:37:46.555489
ALT-300494,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (494),2026-07-08T04:37:46,true,2026-07-10T04:37:46.555489
ALT-300495,AUDIT_DUE,LOW,,,SUP-092,Audit Due — review required (495),2026-07-26T15:37:46,true,2026-07-28T11:37:46.555489
ALT-300496,SUPPLIER_RISK,HIGH,,,SUP-073,Supplier Risk — review required (496),2026-07-05T11:37:46,false,
ALT-300497,AUDIT_DUE,HIGH,,,SUP-134,Audit Due — review required (497),2026-07-21T20:37:46,true,2026-07-23T08:37:46.555489
ALT-300498,EXPIRY_WARNING,LOW,SKU-00496,,,Expiry Warning — review required (498),2026-07-31T02:37:46,false,
ALT-300499,LOW_STOCK,CRITICAL,SKU-00060,LOC-016,,Low Stock — review required (499),2026-07-17T05:37:46,false,
ALT-300500,EXPIRY_WARNING,CRITICAL,SKU-00246,,,Expiry Warning — review required (500),2026-07-31T11:37:46,true,2026-07-31T18:37:46.555489
ALT-300501,LOW_STOCK,MEDIUM,SKU-00408,LOC-012,,Low Stock — review required (501),2026-07-27T16:37:46,false,
ALT-300502,SUPPLIER_RISK,LOW,,,SUP-035,Supplier Risk — review required (502),2026-07-27T01:37:46,false,
ALT-300503,EXPIRY_WARNING,HIGH,SKU-00181,,,Expiry Warning — review required (503),2026-07-08T19:37:46,false,
ALT-300504,SUPPLIER_RISK,CRITICAL,,,SUP-186,Supplier Risk — review required (504),2026-07-21T14:37:46,true,2026-07-23T01:37:46.555489
ALT-300505,CAPACITY_WARNING,HIGH,,LOC-016,,Capacity Warning — review required (505),2026-07-19T07:37:46,false,
ALT-300506,EXPIRY_WARNING,MEDIUM,SKU-00091,,,Expiry Warning — review required (506),2026-07-14T01:37:46,false,
ALT-300507,LOW_STOCK,MEDIUM,SKU-00011,LOC-001,,Low Stock — review required (507),2026-07-24T06:37:46,false,
ALT-300508,SUPPLIER_RISK,HIGH,,,SUP-133,Supplier Risk — review required (508),2026-07-15T06:37:46,true,2026-07-16T16:37:46.555489
ALT-300509,LOW_STOCK,LOW,SKU-00315,LOC-003,,Low Stock — review required (509),2026-07-12T02:37:46,false,
ALT-300510,AUDIT_DUE,MEDIUM,,,SUP-190,Audit Due — review required (510),2026-07-09T20:37:46,false,
ALT-300511,CAPACITY_WARNING,HIGH,,LOC-005,,Capacity Warning — review required (511),2026-07-27T23:37:46,false,
ALT-300512,LOW_STOCK,MEDIUM,SKU-00190,LOC-002,,Low Stock — review required (512),2026-07-06T16:37:46,false,
ALT-300513,EXPIRY_WARNING,LOW,SKU-00004,,,Expiry Warning — review required (513),2026-07-09T22:37:46,false,
ALT-300514,LOW_STOCK,MEDIUM,SKU-00181,LOC-020,,Low Stock — review required (514),2026-07-12T21:37:46,false,
ALT-300515,AUDIT_DUE,CRITICAL,,,SUP-018,Audit Due — review required (515),2026-07-19T18:37:46,true,2026-07-20T18:37:46.555489
ALT-300516,SUPPLIER_RISK,CRITICAL,,,SUP-169,Supplier Risk — review required (516),2026-07-17T06:37:46,false,
ALT-300517,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (517),2026-07-06T13:37:46,false,
ALT-300518,EXPIRY_WARNING,MEDIUM,SKU-00376,,,Expiry Warning — review required (518),2026-07-10T11:37:46,true,2026-07-11T11:37:46.555489
ALT-300519,LOW_STOCK,LOW,SKU-00281,LOC-018,,Low Stock — review required (519),2026-07-27T10:37:46,false,
ALT-300520,SUPPLIER_RISK,MEDIUM,,,SUP-004,Supplier Risk — review required (520),2026-07-26T00:37:46,false,
ALT-300521,CAPACITY_WARNING,CRITICAL,,LOC-009,,Capacity Warning — review required (521),2026-07-29T19:37:46,false,
ALT-300522,AUDIT_DUE,CRITICAL,,,SUP-162,Audit Due — review required (522),2026-07-16T17:37:46,false,
ALT-300523,SUPPLIER_RISK,MEDIUM,,,SUP-087,Supplier Risk — review required (523),2026-07-05T21:37:46,true,2026-07-07T15:37:46.555489
ALT-300524,SUPPLIER_RISK,CRITICAL,,,SUP-137,Supplier Risk — review required (524),2026-07-24T11:37:46,true,2026-07-25T20:37:46.555489
ALT-300525,LOW_STOCK,LOW,SKU-00492,LOC-009,,Low Stock — review required (525),2026-07-05T19:37:46,false,
ALT-300526,AUDIT_DUE,MEDIUM,,,SUP-171,Audit Due — review required (526),2026-07-14T07:37:46,false,
ALT-300527,EXPIRY_WARNING,MEDIUM,SKU-00029,,,Expiry Warning — review required (527),2026-07-05T05:37:46,false,
ALT-300528,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (528),2026-07-30T16:37:46,false,
ALT-300529,SUPPLIER_RISK,MEDIUM,,,SUP-094,Supplier Risk — review required (529),2026-07-04T18:37:46,true,2026-07-06T00:37:46.555489
ALT-300530,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (530),2026-07-09T22:37:46,true,2026-07-10T00:37:46.555489
ALT-300531,SUPPLIER_RISK,LOW,,,SUP-011,Supplier Risk — review required (531),2026-07-20T16:37:46,false,
ALT-300532,LOW_STOCK,MEDIUM,SKU-00051,LOC-018,,Low Stock — review required (532),2026-07-30T17:37:46,false,
ALT-300533,EXPIRY_WARNING,CRITICAL,SKU-00164,,,Expiry Warning — review required (533),2026-07-21T15:37:46,false,
ALT-300534,SUPPLIER_RISK,LOW,,,SUP-142,Supplier Risk — review required (534),2026-07-13T00:37:46,false,
ALT-300535,CAPACITY_WARNING,MEDIUM,,LOC-004,,Capacity Warning — review required (535),2026-07-18T06:37:46,true,2026-07-20T03:37:46.555489
ALT-300536,EXPIRY_WARNING,CRITICAL,SKU-00128,,,Expiry Warning — review required (536),2026-07-04T15:37:46,false,
ALT-300537,LOW_STOCK,CRITICAL,SKU-00478,LOC-017,,Low Stock — review required (537),2026-07-25T04:37:46,false,
ALT-300538,AUDIT_DUE,HIGH,,,SUP-176,Audit Due — review required (538),2026-07-15T01:37:46,false,
ALT-300539,EXPIRY_WARNING,CRITICAL,SKU-00211,,,Expiry Warning — review required (539),2026-07-18T10:37:46,false,
ALT-300540,AUDIT_DUE,LOW,,,SUP-083,Audit Due — review required (540),2026-07-06T13:37:46,true,2026-07-07T20:37:46.555489
ALT-300541,EXPIRY_WARNING,MEDIUM,SKU-00473,,,Expiry Warning — review required (541),2026-07-31T01:37:46,true,2026-07-31T03:37:46.555489
ALT-300542,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (542),2026-07-16T12:37:46,false,
ALT-300543,AUDIT_DUE,MEDIUM,,,SUP-126,Audit Due — review required (543),2026-07-14T06:37:46,false,
ALT-300544,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (544),2026-07-23T22:37:46,false,
ALT-300545,AUDIT_DUE,LOW,,,SUP-075,Audit Due — review required (545),2026-07-25T17:37:46,false,
ALT-300546,LOW_STOCK,MEDIUM,SKU-00185,LOC-011,,Low Stock — review required (546),2026-07-28T08:37:46,false,
ALT-300547,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (547),2026-07-17T11:37:46,false,
ALT-300548,CAPACITY_WARNING,CRITICAL,,LOC-002,,Capacity Warning — review required (548),2026-07-29T10:37:46,false,
ALT-300549,AUDIT_DUE,CRITICAL,,,SUP-105,Audit Due — review required (549),2026-07-15T02:37:46,true,2026-07-15T13:37:46.555489
ALT-300550,LOW_STOCK,CRITICAL,SKU-00406,LOC-011,,Low Stock — review required (550),2026-07-20T01:37:46,true,2026-07-21T17:37:46.555489
ALT-300551,EXPIRY_WARNING,HIGH,SKU-00011,,,Expiry Warning — review required (551),2026-07-07T19:37:46,true,2026-07-08T13:37:46.555489
ALT-300552,LOW_STOCK,LOW,SKU-00482,LOC-016,,Low Stock — review required (552),2026-07-01T17:37:46,false,
ALT-300553,LOW_STOCK,MEDIUM,SKU-00449,LOC-017,,Low Stock — review required (553),2026-07-25T22:37:46,false,
ALT-300554,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (554),2026-07-27T00:37:46,false,
ALT-300555,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (555),2026-07-07T09:37:46,false,
ALT-300556,EXPIRY_WARNING,CRITICAL,SKU-00046,,,Expiry Warning — review required (556),2026-07-05T09:37:46,false,
ALT-300557,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (557),2026-07-10T05:37:46,false,
ALT-300558,CAPACITY_WARNING,MEDIUM,,LOC-020,,Capacity Warning — review required (558),2026-07-31T00:37:46,false,
ALT-300559,CAPACITY_WARNING,MEDIUM,,LOC-020,,Capacity Warning — review required (559),2026-07-09T00:37:46,false,
ALT-300560,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (560),2026-07-14T20:37:46,false,
ALT-300561,SUPPLIER_RISK,CRITICAL,,,SUP-031,Supplier Risk — review required (561),2026-07-16T12:37:46,false,
ALT-300562,CAPACITY_WARNING,CRITICAL,,LOC-015,,Capacity Warning — review required (562),2026-07-15T07:37:46,false,
ALT-300563,EXPIRY_WARNING,CRITICAL,SKU-00455,,,Expiry Warning — review required (563),2026-07-29T10:37:46,false,
ALT-300564,EXPIRY_WARNING,CRITICAL,SKU-00407,,,Expiry Warning — review required (564),2026-07-14T07:37:46,true,2026-07-16T00:37:46.555489
ALT-300565,AUDIT_DUE,MEDIUM,,,SUP-078,Audit Due — review required (565),2026-07-20T08:37:46,false,
ALT-300566,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (566),2026-07-22T20:37:46,false,
ALT-300567,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (567),2026-07-16T04:37:46,false,
ALT-300568,EXPIRY_WARNING,LOW,SKU-00338,,,Expiry Warning — review required (568),2026-07-21T05:37:46,true,2026-07-23T01:37:46.555489
ALT-300569,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (569),2026-07-18T10:37:46,true,2026-07-19T00:37:46.555489
ALT-300570,LOW_STOCK,CRITICAL,SKU-00124,LOC-007,,Low Stock — review required (570),2026-07-03T00:37:46,false,
ALT-300571,LOW_STOCK,HIGH,SKU-00072,LOC-010,,Low Stock — review required (571),2026-07-21T00:37:46,true,2026-07-22T19:37:46.555489
ALT-300572,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (572),2026-07-07T14:37:46,true,2026-07-09T13:37:46.555489
ALT-300573,SUPPLIER_RISK,CRITICAL,,,SUP-191,Supplier Risk — review required (573),2026-07-15T07:37:46,false,
ALT-300574,AUDIT_DUE,CRITICAL,,,SUP-094,Audit Due — review required (574),2026-07-11T22:37:46,false,
ALT-300575,AUDIT_DUE,HIGH,,,SUP-173,Audit Due — review required (575),2026-07-21T03:37:46,false,
ALT-300576,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (576),2026-07-01T23:37:46,true,2026-07-03T04:37:46.555489
ALT-300577,AUDIT_DUE,LOW,,,SUP-104,Audit Due — review required (577),2026-07-31T11:37:46,true,2026-08-02T03:37:46.555489
ALT-300578,CAPACITY_WARNING,MEDIUM,,LOC-005,,Capacity Warning — review required (578),2026-07-01T19:37:46,false,
ALT-300579,CAPACITY_WARNING,HIGH,,LOC-020,,Capacity Warning — review required (579),2026-07-26T23:37:46,false,
ALT-300580,SUPPLIER_RISK,CRITICAL,,,SUP-145,Supplier Risk — review required (580),2026-07-25T17:37:46,false,
ALT-300581,SUPPLIER_RISK,CRITICAL,,,SUP-013,Supplier Risk — review required (581),2026-07-19T11:37:46,true,2026-07-19T18:37:46.555489
ALT-300582,CAPACITY_WARNING,LOW,,LOC-015,,Capacity Warning — review required (582),2026-07-02T23:37:46,true,2026-07-04T10:37:46.555489
ALT-300583,AUDIT_DUE,CRITICAL,,,SUP-002,Audit Due — review required (583),2026-07-14T19:37:46,false,
ALT-300584,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (584),2026-07-13T13:37:46,true,2026-07-14T19:37:46.555489
ALT-300585,SUPPLIER_RISK,CRITICAL,,,SUP-175,Supplier Risk — review required (585),2026-07-06T11:37:46,true,2026-07-06T23:37:46.555489
ALT-300586,LOW_STOCK,MEDIUM,SKU-00110,LOC-001,,Low Stock — review required (586),2026-07-06T09:37:46,false,
ALT-300587,SUPPLIER_RISK,HIGH,,,SUP-090,Supplier Risk — review required (587),2026-07-02T09:37:46,true,2026-07-03T18:37:46.555489
ALT-300588,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (588),2026-07-25T15:37:46,false,
ALT-300589,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (589),2026-07-06T13:37:46,true,2026-07-07T08:37:46.555489
ALT-300590,EXPIRY_WARNING,LOW,SKU-00287,,,Expiry Warning — review required (590),2026-07-11T10:37:46,false,
ALT-300591,CAPACITY_WARNING,LOW,,LOC-009,,Capacity Warning — review required (591),2026-07-21T03:37:46,false,
ALT-300592,EXPIRY_WARNING,LOW,SKU-00297,,,Expiry Warning — review required (592),2026-07-08T22:37:46,false,
ALT-300593,SUPPLIER_RISK,CRITICAL,,,SUP-164,Supplier Risk — review required (593),2026-07-17T05:37:46,false,
ALT-300594,SUPPLIER_RISK,HIGH,,,SUP-141,Supplier Risk — review required (594),2026-07-04T09:37:46,false,
ALT-300595,LOW_STOCK,MEDIUM,SKU-00422,LOC-014,,Low Stock — review required (595),2026-07-13T08:37:46,false,
ALT-300596,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (596),2026-07-11T14:37:46,true,2026-07-13T08:37:46.555489
ALT-300597,SUPPLIER_RISK,CRITICAL,,,SUP-060,Supplier Risk — review required (597),2026-07-26T07:37:46,false,
ALT-300598,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (598),2026-07-19T10:37:46,false,
ALT-300599,LOW_STOCK,CRITICAL,SKU-00133,LOC-014,,Low Stock — review required (599),2026-07-13T19:37:46,false,
ALT-300600,AUDIT_DUE,CRITICAL,,,SUP-193,Audit Due — review required (600),2026-07-04T05:37:46,false,
ALT-300601,SUPPLIER_RISK,MEDIUM,,,SUP-062,Supplier Risk — review required (601),2026-07-28T08:37:46,true,2026-07-28T15:37:46.555489
ALT-300602,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (602),2026-07-30T01:37:46,true,2026-07-31T18:37:46.555489
ALT-300603,AUDIT_DUE,MEDIUM,,,SUP-165,Audit Due — review required (603),2026-07-24T00:37:46,true,2026-07-25T11:37:46.555489
ALT-300604,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (604),2026-07-29T01:37:46,true,2026-07-29T12:37:46.555489
ALT-300605,SUPPLIER_RISK,LOW,,,SUP-062,Supplier Risk — review required (605),2026-07-06T04:37:46,true,2026-07-06T21:37:46.555489
ALT-300606,EXPIRY_WARNING,HIGH,SKU-00144,,,Expiry Warning — review required (606),2026-07-06T11:37:46,false,
ALT-300607,EXPIRY_WARNING,MEDIUM,SKU-00079,,,Expiry Warning — review required (607),2026-07-08T13:37:46,false,
ALT-300608,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (608),2026-07-10T15:37:46,true,2026-07-11T23:37:46.555489
ALT-300609,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (609),2026-07-06T09:37:46,true,2026-07-08T09:37:46.555489
ALT-300610,AUDIT_DUE,CRITICAL,,,SUP-069,Audit Due — review required (610),2026-07-04T15:37:46,false,
ALT-300611,AUDIT_DUE,MEDIUM,,,SUP-120,Audit Due — review required (611),2026-07-25T07:37:46,true,2026-07-26T12:37:46.555489
ALT-300612,SUPPLIER_RISK,HIGH,,,SUP-004,Supplier Risk — review required (612),2026-07-02T07:37:46,false,
ALT-300613,LOW_STOCK,MEDIUM,SKU-00324,LOC-001,,Low Stock — review required (613),2026-07-06T12:37:46,true,2026-07-08T06:37:46.555489
ALT-300614,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (614),2026-07-28T23:37:46,true,2026-07-29T05:37:46.555489
ALT-300615,EXPIRY_WARNING,CRITICAL,SKU-00375,,,Expiry Warning — review required (615),2026-07-10T09:37:46,true,2026-07-11T15:37:46.555489
ALT-300616,LOW_STOCK,MEDIUM,SKU-00350,LOC-010,,Low Stock — review required (616),2026-07-02T02:37:46,true,2026-07-04T00:37:46.555489
ALT-300617,CAPACITY_WARNING,LOW,,LOC-020,,Capacity Warning — review required (617),2026-07-02T09:37:46,false,
ALT-300618,EXPIRY_WARNING,MEDIUM,SKU-00466,,,Expiry Warning — review required (618),2026-07-25T12:37:46,false,
ALT-300619,EXPIRY_WARNING,HIGH,SKU-00151,,,Expiry Warning — review required (619),2026-07-23T21:37:46,false,
ALT-300620,LOW_STOCK,CRITICAL,SKU-00463,LOC-019,,Low Stock — review required (620),2026-07-16T19:37:46,false,
ALT-300621,LOW_STOCK,HIGH,SKU-00396,LOC-013,,Low Stock — review required (621),2026-07-30T17:37:46,false,
ALT-300622,LOW_STOCK,LOW,SKU-00349,LOC-001,,Low Stock — review required (622),2026-07-21T06:37:46,true,2026-07-21T13:37:46.555489
ALT-300623,SUPPLIER_RISK,MEDIUM,,,SUP-115,Supplier Risk — review required (623),2026-07-28T15:37:46,true,2026-07-29T15:37:46.555489
ALT-300624,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (624),2026-07-23T15:37:46,true,2026-07-24T00:37:46.555489
