alert_id,alert_type,severity,related_sku,related_location,related_supplier,message,created_at,resolved,resolved_at
ALT-300418,EXPIRY_WARNING,critical,SKU-00426,,,Expiry Warning — review required (418),2026-06-19T16:12:26,false,
ALT-300419,EXPIRY_WARNING,medium,SKU-00285,,,Expiry Warning — review required (419),2026-06-22T08:12:26,false,
ALT-300420,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (420),2026-05-27T05:12:26,false,
ALT-300421,EXPIRY_WARNING,critical,SKU-00361,,,Expiry Warning — review required (421),2026-06-25T16:12:26,true,2026-06-27T08:12:26.286150
ALT-300422,LOW_STOCK,LOW,SKU-00380,LOC-006,,Low Stock — review required (422),2026-06-22T13:12:26,false,
ALT-300423,CAPACITY_WARNING,HIGH,,LOC-006,,Capacity Warning — review required (423),2026-06-17T16:12:26,false,
ALT-300424,CAPACITY_WARNING,LOW,,LOC-016,,Capacity Warning — review required (424),2026-06-04T21:12:26,true,2026-06-05T23:12:26.286150
ALT-300425,EXPIRY_WARNING,LOW,SKU-00178,,,Expiry Warning — review required (425),2026-06-07T18:12:26,true,2026-06-09T17:12:26.286150
ALT-300426,CAPACITY_WARNING,CRITICAL,,LOC-013,,Capacity Warning — review required (426),2026-06-15T00:12:26,false,
ALT-300427,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (427),2026-06-16T14:12:26,true,2026-06-17T08:12:26.286150
ALT-300428,AUDIT_DUE,HIGH,,,SUP-007,Audit Due — review required (428),2026-06-16T23:12:26,true,2026-06-17T11:12:26.286150
ALT-300429,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (429),2026-06-02T11:12:26,true,2026-06-04T11:12:26.286150
ALT-300430,AUDIT_DUE,LOW,,,SUP-092,Audit Due — review required (430),2026-06-20T22:12:26,true,2026-06-22T18:12:26.286150
ALT-300431,SUPPLIER_RISK,HIGH,,,SUP-073,Supplier Risk — review required (431),2026-05-30T18:12:26,false,
ALT-300432,AUDIT_DUE,HIGH,,,SUP-134,Audit Due — review required (432),2026-06-16T03:12:26,true,2026-06-17T15:12:26.286150
ALT-300433,EXPIRY_WARNING,LOW,SKU-00480,,,Expiry Warning — review required (433),2026-06-25T09:12:26,false,
ALT-300434,LOW_STOCK,CRITICAL,SKU-00063,LOC-016,,Low Stock — review required (434),2026-06-11T12:12:26,false,
ALT-300435,EXPIRY_WARNING,CRITICAL,SKU-00246,,,Expiry Warning — review required (435),2026-06-25T18:12:26,true,2026-06-26T01:12:26.286150
ALT-300436,LOW_STOCK,MEDIUM,SKU-00415,LOC-012,,Low Stock — review required (436),2026-06-21T23:12:26,false,
ALT-300437,SUPPLIER_RISK,LOW,,,SUP-035,Supplier Risk — review required (437),2026-06-21T08:12:26,false,
ALT-300438,EXPIRY_WARNING,high,SKU-00130,,,Expiry Warning — review required (438),2026-06-03T02:12:26,false,
ALT-300439,SUPPLIER_RISK,CRITICAL,,,SUP-186,Supplier Risk — review required (439),2026-06-15T21:12:26,true,2026-06-17T08:12:26.286150
ALT-300440,CAPACITY_WARNING,high,,LOC-016,,Capacity Warning — review required (440),2026-06-13T14:12:26,false,
ALT-300441,EXPIRY_WARNING,MEDIUM,SKU-00091,,,Expiry Warning — review required (441),2026-06-08T08:12:26,false,
ALT-300442,LOW_STOCK,MEDIUM,SKU-00011,LOC-001,,Low Stock — review required (442),2026-06-18T13:12:26,false,
ALT-300443,SUPPLIER_RISK,HIGH,,,SUP-133,Supplier Risk — review required (443),2026-06-09T13:12:26,true,2026-06-10T23:12:26.286150
ALT-300444,LOW_STOCK,LOW,SKU-00262,LOC-003,,Low Stock — review required (444),2026-06-06T09:12:26,false,
ALT-300445,AUDIT_DUE,medium,,,SUP-190,Audit Due — review required (445),2026-06-04T03:12:26,false,
ALT-300446,CAPACITY_WARNING,HIGH,,LOC-005,,Capacity Warning — review required (446),2026-06-22T06:12:26,false,
ALT-300447,LOW_STOCK,MEDIUM,SKU-00190,LOC-002,,Low Stock — review required (447),2026-05-31T23:12:26,false,
ALT-300448,EXPIRY_WARNING,LOW,SKU-00005,,,Expiry Warning — review required (448),2026-06-04T05:12:26,false,
ALT-300449,LOW_STOCK,MEDIUM,SKU-00181,LOC-020,,Low Stock — review required (449),2026-06-07T04:12:26,false,
ALT-300450,AUDIT_DUE,CRITICAL,,,SUP-018,Audit Due — review required (450),2026-06-14T01:12:26,true,2026-06-15T01:12:26.286150
ALT-300451,SUPPLIER_RISK,critical,,,SUP-169,Supplier Risk — review required (451),2026-06-11T13:12:26,false,
ALT-300452,SHIPMENT_DELAY,low,,,,Shipment Delay — review required (452),2026-05-31T20:12:26,false,
ALT-300453,EXPIRY_WARNING,MEDIUM,SKU-00368,,,Expiry Warning — review required (453),2026-06-04T18:12:26,true,2026-06-05T18:12:26.286150
ALT-300454,LOW_STOCK,LOW,SKU-00272,LOC-018,,Low Stock — review required (454),2026-06-21T17:12:26,false,
ALT-300455,SUPPLIER_RISK,MEDIUM,,,SUP-004,Supplier Risk — review required (455),2026-06-20T07:12:26,false,
ALT-300456,CAPACITY_WARNING,CRITICAL,,LOC-009,,Capacity Warning — review required (456),2026-06-24T02:12:26,false,
ALT-300457,AUDIT_DUE,CRITICAL,,,SUP-162,Audit Due — review required (457),2026-06-11T00:12:26,false,
ALT-300458,SUPPLIER_RISK,MEDIUM,,,SUP-087,Supplier Risk — review required (458),2026-05-31T04:12:26,true,2026-06-01T22:12:26.286150
ALT-300459,SUPPLIER_RISK,CRITICAL,,,SUP-137,Supplier Risk — review required (459),2026-06-18T18:12:26,true,2026-06-20T03:12:26.286150
ALT-300460,LOW_STOCK,low,SKU-00484,LOC-009,,Low Stock — review required (460),2026-05-31T02:12:26,false,
ALT-300461,AUDIT_DUE,MEDIUM,,,SUP-171,Audit Due — review required (461),2026-06-08T14:12:26,false,
ALT-300462,EXPIRY_WARNING,MEDIUM,SKU-00014,,,Expiry Warning — review required (462),2026-05-30T12:12:26,false,
ALT-300463,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (463),2026-06-24T23:12:26,false,
ALT-300464,SUPPLIER_RISK,MEDIUM,,,SUP-094,Supplier Risk — review required (464),2026-05-30T01:12:26,true,2026-05-31T07:12:26.286150
ALT-300465,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (465),2026-06-04T05:12:26,true,2026-06-04T07:12:26.286150
ALT-300466,SUPPLIER_RISK,LOW,,,SUP-011,Supplier Risk — review required (466),2026-06-14T23:12:26,false,
ALT-300467,LOW_STOCK,MEDIUM,SKU-00043,LOC-018,,Low Stock — review required (467),2026-06-25T00:12:26,false,
ALT-300468,EXPIRY_WARNING,CRITICAL,SKU-00179,,,Expiry Warning — review required (468),2026-06-15T22:12:26,false,
ALT-300469,SUPPLIER_RISK,LOW,,,SUP-142,Supplier Risk — review required (469),2026-06-07T07:12:26,false,
ALT-300470,CAPACITY_WARNING,medium,,LOC-004,,Capacity Warning — review required (470),2026-06-12T13:12:26,true,2026-06-14T10:12:26.286150
ALT-300471,EXPIRY_WARNING,critical,SKU-00128,,,Expiry Warning — review required (471),2026-05-29T22:12:26,false,
ALT-300472,LOW_STOCK,CRITICAL,SKU-00458,LOC-017,,Low Stock — review required (472),2026-06-19T11:12:26,false,
ALT-300473,AUDIT_DUE,HIGH,,,SUP-176,Audit Due — review required (473),2026-06-09T08:12:26,false,
ALT-300474,EXPIRY_WARNING,CRITICAL,SKU-00211,,,Expiry Warning — review required (474),2026-06-12T17:12:26,false,
ALT-300475,AUDIT_DUE,LOW,,,SUP-083,Audit Due — review required (475),2026-05-31T20:12:26,true,2026-06-02T03:12:26.286150
ALT-300476,EXPIRY_WARNING,MEDIUM,SKU-00474,,,Expiry Warning — review required (476),2026-06-25T08:12:26,true,2026-06-25T10:12:26.286150
ALT-300477,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (477),2026-06-10T19:12:26,false,
ALT-300478,AUDIT_DUE,MEDIUM,,,SUP-126,Audit Due — review required (478),2026-06-08T13:12:26,false,
ALT-300479,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (479),2026-06-18T05:12:26,false,
ALT-300480,AUDIT_DUE,low,,,SUP-075,Audit Due — review required (480),2026-06-20T00:12:26,false,
ALT-300481,LOW_STOCK,MEDIUM,SKU-00192,LOC-011,,Low Stock — review required (481),2026-06-22T15:12:26,false,
ALT-300482,SHIPMENT_DELAY,critical,,,,Shipment Delay — review required (482),2026-06-11T18:12:26,false,
ALT-300483,CAPACITY_WARNING,CRITICAL,,LOC-002,,Capacity Warning — review required (483),2026-06-23T17:12:26,false,
ALT-300484,AUDIT_DUE,CRITICAL,,,SUP-105,Audit Due — review required (484),2026-06-09T09:12:26,true,2026-06-09T20:12:26.286150
ALT-300485,LOW_STOCK,CRITICAL,SKU-00408,LOC-011,,Low Stock — review required (485),2026-06-14T08:12:26,true,2026-06-16T00:12:26.286150
ALT-300486,EXPIRY_WARNING,high,SKU-00473,,,Expiry Warning — review required (486),2026-06-02T02:12:26,true,2026-06-02T20:12:26.286150
ALT-300487,LOW_STOCK,LOW,SKU-00464,LOC-016,,Low Stock — review required (487),2026-05-27T00:12:26,false,
ALT-300488,LOW_STOCK,MEDIUM,SKU-00430,LOC-017,,Low Stock — review required (488),2026-06-20T05:12:26,false,
ALT-300489,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (489),2026-06-21T07:12:26,false,
ALT-300490,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (490),2026-06-01T16:12:26,false,
ALT-300491,EXPIRY_WARNING,CRITICAL,SKU-00058,,,Expiry Warning — review required (491),2026-05-30T16:12:26,false,
ALT-300492,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (492),2026-06-04T12:12:26,false,
ALT-300493,CAPACITY_WARNING,medium,,LOC-020,,Capacity Warning — review required (493),2026-06-25T07:12:26,false,
ALT-300494,CAPACITY_WARNING,MEDIUM,,LOC-020,,Capacity Warning — review required (494),2026-06-03T07:12:26,false,
ALT-300495,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (495),2026-06-09T03:12:26,false,
ALT-300496,SUPPLIER_RISK,CRITICAL,,,SUP-031,Supplier Risk — review required (496),2026-06-10T19:12:26,false,
ALT-300497,CAPACITY_WARNING,critical,,LOC-015,,Capacity Warning — review required (497),2026-06-09T14:12:26,false,
ALT-300498,EXPIRY_WARNING,CRITICAL,SKU-00468,,,Expiry Warning — review required (498),2026-06-23T17:12:26,false,
ALT-300499,EXPIRY_WARNING,critical,SKU-00404,,,Expiry Warning — review required (499),2026-06-08T14:12:26,true,2026-06-10T07:12:26.286150
ALT-300500,AUDIT_DUE,medium,,,SUP-078,Audit Due — review required (500),2026-06-14T15:12:26,false,
ALT-300501,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (501),2026-06-17T03:12:26,false,
ALT-300502,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (502),2026-06-10T11:12:26,false,
ALT-300503,EXPIRY_WARNING,LOW,SKU-00332,,,Expiry Warning — review required (503),2026-06-15T12:12:26,true,2026-06-17T08:12:26.286150
ALT-300504,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (504),2026-06-12T17:12:26,true,2026-06-13T07:12:26.286150
ALT-300505,LOW_STOCK,CRITICAL,SKU-00138,LOC-007,,Low Stock — review required (505),2026-05-28T07:12:26,false,
ALT-300506,LOW_STOCK,HIGH,SKU-00056,LOC-010,,Low Stock — review required (506),2026-06-15T07:12:26,true,2026-06-17T02:12:26.286150
ALT-300507,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (507),2026-06-01T21:12:26,true,2026-06-03T20:12:26.286150
ALT-300508,SUPPLIER_RISK,CRITICAL,,,SUP-191,Supplier Risk — review required (508),2026-06-09T14:12:26,false,
ALT-300509,AUDIT_DUE,CRITICAL,,,SUP-094,Audit Due — review required (509),2026-06-06T05:12:26,false,
ALT-300510,AUDIT_DUE,HIGH,,,SUP-173,Audit Due — review required (510),2026-06-15T10:12:26,false,
ALT-300511,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (511),2026-05-27T06:12:26,true,2026-05-28T11:12:26.286150
ALT-300512,AUDIT_DUE,LOW,,,SUP-104,Audit Due — review required (512),2026-06-25T18:12:26,true,2026-06-27T10:12:26.286150
ALT-300513,CAPACITY_WARNING,MEDIUM,,LOC-005,,Capacity Warning — review required (513),2026-05-27T02:12:26,false,
ALT-300514,CAPACITY_WARNING,high,,LOC-020,,Capacity Warning — review required (514),2026-06-21T06:12:26,false,
ALT-300515,SUPPLIER_RISK,CRITICAL,,,SUP-145,Supplier Risk — review required (515),2026-06-20T00:12:26,false,
ALT-300516,SUPPLIER_RISK,CRITICAL,,,SUP-013,Supplier Risk — review required (516),2026-06-13T18:12:26,true,2026-06-14T01:12:26.286150
ALT-300517,CAPACITY_WARNING,low,,LOC-015,,Capacity Warning — review required (517),2026-05-28T06:12:26,true,2026-05-29T17:12:26.286150
ALT-300518,AUDIT_DUE,CRITICAL,,,SUP-002,Audit Due — review required (518),2026-06-09T02:12:26,false,
ALT-300519,SHIPMENT_DELAY,medium,,,,Shipment Delay — review required (519),2026-06-07T20:12:26,true,2026-06-09T02:12:26.286150
ALT-300520,SUPPLIER_RISK,CRITICAL,,,SUP-175,Supplier Risk — review required (520),2026-05-31T18:12:26,true,2026-06-01T06:12:26.286150
ALT-300521,LOW_STOCK,MEDIUM,SKU-00110,LOC-001,,Low Stock — review required (521),2026-05-31T16:12:26,false,
ALT-300522,SUPPLIER_RISK,HIGH,,,SUP-090,Supplier Risk — review required (522),2026-05-27T16:12:26,true,2026-05-29T01:12:26.286150
ALT-300523,SHIPMENT_DELAY,high,,,,Shipment Delay — review required (523),2026-06-19T22:12:26,false,
ALT-300524,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (524),2026-05-31T20:12:26,true,2026-06-01T15:12:26.286150
ALT-300525,EXPIRY_WARNING,LOW,SKU-00270,,,Expiry Warning — review required (525),2026-06-05T17:12:26,false,
ALT-300526,CAPACITY_WARNING,LOW,,LOC-009,,Capacity Warning — review required (526),2026-06-15T10:12:26,false,
ALT-300527,EXPIRY_WARNING,LOW,SKU-00277,,,Expiry Warning — review required (527),2026-06-03T05:12:26,false,
ALT-300528,SUPPLIER_RISK,CRITICAL,,,SUP-164,Supplier Risk — review required (528),2026-06-11T12:12:26,false,
ALT-300529,SUPPLIER_RISK,HIGH,,,SUP-141,Supplier Risk — review required (529),2026-05-29T16:12:26,false,
ALT-300530,LOW_STOCK,MEDIUM,SKU-00405,LOC-014,,Low Stock — review required (530),2026-06-07T15:12:26,false,
ALT-300531,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (531),2026-06-05T21:12:26,true,2026-06-07T15:12:26.286150
ALT-300532,SUPPLIER_RISK,CRITICAL,,,SUP-060,Supplier Risk — review required (532),2026-06-20T14:12:26,false,
ALT-300533,SHIPMENT_DELAY,medium,,,,Shipment Delay — review required (533),2026-06-13T17:12:26,false,
ALT-300534,LOW_STOCK,critical,SKU-00131,LOC-014,,Low Stock — review required (534),2026-06-08T02:12:26,false,
ALT-300535,AUDIT_DUE,CRITICAL,,,SUP-193,Audit Due — review required (535),2026-05-29T12:12:26,false,
ALT-300536,SUPPLIER_RISK,MEDIUM,,,SUP-062,Supplier Risk — review required (536),2026-06-22T15:12:26,true,2026-06-22T22:12:26.286150
ALT-300537,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (537),2026-06-24T08:12:26,true,2026-06-26T01:12:26.286150
ALT-300538,AUDIT_DUE,MEDIUM,,,SUP-165,Audit Due — review required (538),2026-06-18T07:12:26,true,2026-06-19T18:12:26.286150
ALT-300539,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (539),2026-06-23T08:12:26,true,2026-06-23T19:12:26.286150
ALT-300540,SUPPLIER_RISK,LOW,,,SUP-062,Supplier Risk — review required (540),2026-05-31T11:12:26,true,2026-06-01T04:12:26.286150
ALT-300541,EXPIRY_WARNING,HIGH,SKU-00144,,,Expiry Warning — review required (541),2026-05-31T18:12:26,false,
ALT-300542,EXPIRY_WARNING,MEDIUM,SKU-00083,,,Expiry Warning — review required (542),2026-06-02T20:12:26,false,
ALT-300543,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (543),2026-06-04T22:12:26,true,2026-06-06T06:12:26.286150
ALT-300544,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (544),2026-05-31T16:12:26,true,2026-06-02T16:12:26.286150
ALT-300545,AUDIT_DUE,CRITICAL,,,SUP-069,Audit Due — review required (545),2026-05-29T22:12:26,false,
ALT-300546,AUDIT_DUE,MEDIUM,,,SUP-120,Audit Due — review required (546),2026-06-19T14:12:26,true,2026-06-20T19:12:26.286150
ALT-300547,SUPPLIER_RISK,HIGH,,,SUP-004,Supplier Risk — review required (547),2026-05-27T14:12:26,false,
ALT-300548,LOW_STOCK,MEDIUM,SKU-00324,LOC-001,,Low Stock — review required (548),2026-05-31T19:12:26,true,2026-06-02T13:12:26.286150
ALT-300549,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (549),2026-06-23T06:12:26,true,2026-06-23T12:12:26.286150
ALT-300550,EXPIRY_WARNING,critical,SKU-00375,,,Expiry Warning — review required (550),2026-06-04T16:12:26,true,2026-06-05T22:12:26.286150
ALT-300551,LOW_STOCK,medium,SKU-00324,LOC-010,,Low Stock — review required (551),2026-05-27T09:12:26,true,2026-05-29T07:12:26.286150
ALT-300552,CAPACITY_WARNING,low,,LOC-020,,Capacity Warning — review required (552),2026-05-27T16:12:26,false,
ALT-300553,EXPIRY_WARNING,MEDIUM,SKU-00466,,,Expiry Warning — review required (553),2026-06-19T19:12:26,false,
ALT-300554,EXPIRY_WARNING,HIGH,SKU-00129,,,Expiry Warning — review required (554),2026-06-18T04:12:26,false,
ALT-300555,LOW_STOCK,CRITICAL,SKU-00454,LOC-019,,Low Stock — review required (555),2026-06-11T02:12:26,false,
ALT-300556,LOW_STOCK,HIGH,SKU-00393,LOC-013,,Low Stock — review required (556),2026-06-25T00:12:26,false,
ALT-300557,LOW_STOCK,low,SKU-00349,LOC-001,,Low Stock — review required (557),2026-06-15T13:12:26,true,2026-06-15T20:12:26.286150
ALT-300558,SUPPLIER_RISK,MEDIUM,,,SUP-115,Supplier Risk — review required (558),2026-06-22T22:12:26,true,2026-06-23T22:12:26.286150
ALT-300559,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (559),2026-06-17T22:12:26,true,2026-06-18T07:12:26.286150
ALT-300560,SHIPMENT_DELAY,medium,,,,Shipment Delay — review required (560),2026-06-04T10:12:26,false,
ALT-300561,EXPIRY_WARNING,medium,SKU-00224,,,Expiry Warning — review required (561),2026-06-23T15:12:26,true,2026-06-25T10:12:26.286150
ALT-300562,CAPACITY_WARNING,LOW,,LOC-007,,Capacity Warning — review required (562),2026-06-02T23:12:26,false,
ALT-300563,AUDIT_DUE,CRITICAL,,,SUP-192,Audit Due — review required (563),2026-06-16T07:12:26,true,2026-06-17T04:12:26.286150
ALT-300564,EXPIRY_WARNING,CRITICAL,SKU-00252,,,Expiry Warning — review required (564),2026-06-18T19:12:26,true,2026-06-19T05:12:26.286150
ALT-300565,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (565),2026-06-07T08:12:26,true,2026-06-08T17:12:26.286150
ALT-300566,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (566),2026-06-02T11:12:26,true,2026-06-03T15:12:26.286150
ALT-300567,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (567),2026-05-29T08:12:26,true,2026-05-30T02:12:26.286150
ALT-300568,CAPACITY_WARNING,CRITICAL,,LOC-007,,Capacity Warning — review required (568),2026-06-11T13:12:26,false,
ALT-300569,AUDIT_DUE,LOW,,,SUP-157,Audit Due — review required (569),2026-05-31T04:12:26,true,2026-06-02T03:12:26.286150
ALT-300570,AUDIT_DUE,MEDIUM,,,SUP-177,Audit Due — review required (570),2026-06-13T11:12:26,false,
ALT-300571,EXPIRY_WARNING,LOW,SKU-00333,,,Expiry Warning — review required (571),2026-06-09T07:12:26,false,
ALT-300572,LOW_STOCK,low,SKU-00382,LOC-006,,Low Stock — review required (572),2026-06-25T15:12:26,false,
ALT-300573,CAPACITY_WARNING,LOW,,LOC-007,,Capacity Warning — review required (573),2026-06-03T13:12:26,false,
ALT-300574,EXPIRY_WARNING,CRITICAL,SKU-00309,,,Expiry Warning — review required (574),2026-05-29T03:12:26,false,
ALT-300575,AUDIT_DUE,HIGH,,,SUP-122,Audit Due — review required (575),2026-06-15T03:12:26,false,
ALT-300576,SHIPMENT_DELAY,critical,,,,Shipment Delay — review required (576),2026-06-10T08:12:26,false,
ALT-300577,SHIPMENT_DELAY,critical,,,,Shipment Delay — review required (577),2026-06-13T21:12:26,true,2026-06-14T02:12:26.286150
ALT-300578,CAPACITY_WARNING,HIGH,,LOC-001,,Capacity Warning — review required (578),2026-06-10T09:12:26,true,2026-06-11T22:12:26.286150
ALT-300579,CAPACITY_WARNING,high,,LOC-008,,Capacity Warning — review required (579),2026-06-21T04:12:26,false,
ALT-300580,LOW_STOCK,LOW,SKU-00265,LOC-007,,Low Stock — review required (580),2026-06-07T18:12:26,true,2026-06-08T09:12:26.286150
ALT-300581,LOW_STOCK,MEDIUM,SKU-00135,LOC-017,,Low Stock — review required (581),2026-06-06T09:12:26,false,
ALT-300582,LOW_STOCK,CRITICAL,SKU-00374,LOC-016,,Low Stock — review required (582),2026-05-28T13:12:26,false,
ALT-300583,AUDIT_DUE,MEDIUM,,,SUP-034,Audit Due — review required (583),2026-06-06T16:12:26,true,2026-06-06T22:12:26.286150
ALT-300584,LOW_STOCK,MEDIUM,SKU-00459,LOC-001,,Low Stock — review required (584),2026-06-07T17:12:26,false,
ALT-300585,SHIPMENT_DELAY,high,,,,Shipment Delay — review required (585),2026-06-07T21:12:26,false,
ALT-300586,AUDIT_DUE,LOW,,,SUP-129,Audit Due — review required (586),2026-06-03T11:12:26,false,
ALT-300587,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (587),2026-06-06T13:12:26,false,
ALT-300588,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (588),2026-06-17T22:12:26,true,2026-06-18T06:12:26.286150
ALT-300589,CAPACITY_WARNING,medium,,LOC-005,,Capacity Warning — review required (589),2026-06-16T14:12:26,true,2026-06-18T13:12:26.286150
ALT-300590,SUPPLIER_RISK,MEDIUM,,,SUP-107,Supplier Risk — review required (590),2026-06-12T12:12:26,false,
ALT-300591,SUPPLIER_RISK,CRITICAL,,,SUP-163,Supplier Risk — review required (591),2026-06-18T10:12:26,false,
ALT-300592,EXPIRY_WARNING,MEDIUM,SKU-00373,,,Expiry Warning — review required (592),2026-06-06T00:12:26,false,
ALT-300593,SUPPLIER_RISK,HIGH,,,SUP-159,Supplier Risk — review required (593),2026-06-21T18:12:26,false,
ALT-300594,EXPIRY_WARNING,medium,SKU-00094,,,Expiry Warning — review required (594),2026-05-27T11:12:26,true,2026-05-28T19:12:26.286150
ALT-300595,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (595),2026-06-02T09:12:26,false,
ALT-300596,LOW_STOCK,HIGH,SKU-00187,LOC-016,,Low Stock — review required (596),2026-05-29T21:12:26,false,
ALT-300597,LOW_STOCK,CRITICAL,SKU-00270,LOC-014,,Low Stock — review required (597),2026-05-31T16:12:26,false,
ALT-300598,CAPACITY_WARNING,MEDIUM,,LOC-010,,Capacity Warning — review required (598),2026-05-28T03:12:26,true,2026-05-29T19:12:26.286150
ALT-300599,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (599),2026-05-30T21:12:26,true,2026-06-01T18:12:26.286150
ALT-300600,SUPPLIER_RISK,CRITICAL,,,SUP-073,Supplier Risk — review required (600),2026-06-21T07:12:26,true,2026-06-22T19:12:26.286150
ALT-300601,LOW_STOCK,medium,SKU-00427,LOC-016,,Low Stock — review required (601),2026-06-09T18:12:26,false,
ALT-300602,SUPPLIER_RISK,CRITICAL,,,SUP-132,Supplier Risk — review required (602),2026-05-30T09:12:26,false,
ALT-300603,SUPPLIER_RISK,low,,,SUP-014,Supplier Risk — review required (603),2026-06-10T21:12:26,false,
ALT-300604,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (604),2026-06-08T03:12:26,false,
ALT-300605,EXPIRY_WARNING,LOW,SKU-00452,,,Expiry Warning — review required (605),2026-05-30T13:12:26,false,
ALT-300606,LOW_STOCK,low,SKU-00147,LOC-014,,Low Stock — review required (606),2026-06-16T15:12:26,true,2026-06-16T16:12:26.286150
ALT-300607,CAPACITY_WARNING,MEDIUM,,LOC-018,,Capacity Warning — review required (607),2026-06-10T07:12:26,false,
ALT-300608,EXPIRY_WARNING,LOW,SKU-00048,,,Expiry Warning — review required (608),2026-06-01T06:12:26,false,
ALT-300609,SUPPLIER_RISK,CRITICAL,,,SUP-083,Supplier Risk — review required (609),2026-05-30T10:12:26,true,2026-05-31T19:12:26.286150
ALT-300610,AUDIT_DUE,CRITICAL,,,SUP-115,Audit Due — review required (610),2026-06-08T00:12:26,false,
ALT-300611,SUPPLIER_RISK,medium,,,SUP-088,Supplier Risk — review required (611),2026-06-05T23:12:26,true,2026-06-06T11:12:26.286150
ALT-300612,LOW_STOCK,CRITICAL,SKU-00001,LOC-017,,Low Stock — review required (612),2026-06-21T01:12:26,false,
ALT-300613,CAPACITY_WARNING,MEDIUM,,LOC-010,,Capacity Warning — review required (613),2026-05-30T06:12:26,true,2026-05-31T13:12:26.286150
ALT-300614,LOW_STOCK,LOW,SKU-00270,LOC-002,,Low Stock — review required (614),2026-05-28T12:12:26,true,2026-05-29T21:12:26.286150
ALT-300615,LOW_STOCK,medium,SKU-00087,LOC-001,,Low Stock — review required (615),2026-06-19T06:12:26,false,
ALT-300616,EXPIRY_WARNING,MEDIUM,SKU-00415,,,Expiry Warning — review required (616),2026-05-31T18:12:26,false,
ALT-300617,LOW_STOCK,MEDIUM,SKU-00408,LOC-015,,Low Stock — review required (617),2026-06-04T12:12:26,true,2026-06-05T08:12:26.286150
ALT-300618,CAPACITY_WARNING,MEDIUM,,LOC-013,,Capacity Warning — review required (618),2026-06-11T10:12:26,false,
ALT-300619,EXPIRY_WARNING,HIGH,SKU-00290,,,Expiry Warning — review required (619),2026-06-09T20:12:26,false,
ALT-300620,SUPPLIER_RISK,HIGH,,,SUP-084,Supplier Risk — review required (620),2026-05-28T02:12:26,false,
ALT-300621,EXPIRY_WARNING,LOW,SKU-00293,,,Expiry Warning — review required (621),2026-06-14T09:12:26,false,
ALT-300622,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (622),2026-06-23T03:12:26,false,
ALT-300623,LOW_STOCK,MEDIUM,SKU-00102,LOC-001,,Low Stock — review required (623),2026-06-14T06:12:26,false,
ALT-300624,AUDIT_DUE,LOW,,,SUP-190,Audit Due — review required (624),2026-06-16T09:12:26,false,
ALT-300625,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (625),2026-05-30T08:12:26,false,
ALT-300626,SUPPLIER_RISK,LOW,,,SUP-090,Supplier Risk — review required (626),2026-06-01T05:12:26,false,
ALT-300627,LOW_STOCK,HIGH,SKU-00203,LOC-008,,Low Stock — review required (627),2026-06-08T13:12:26,false,
ALT-300628,EXPIRY_WARNING,CRITICAL,SKU-00098,,,Expiry Warning — review required (628),2026-05-29T10:12:26,false,
ALT-300629,SUPPLIER_RISK,HIGH,,,SUP-150,Supplier Risk — review required (629),2026-06-19T22:12:26,false,
