txn_id,sku,location_id,txn_type,quantity_kg,unit_cost_myr,operator_id,timestamp,reference_doc
TXN-202163,SKU-00173,LOC-013,OUT,179.0,763.77,OP-001,2026-06-06T01:43:13,DOC-9852
TXN-202164,SKU-00402,LOC-003,ADJUST,169.0,427.59,OP-029,2026-05-22T09:43:13,DOC-1817
TXN-202165,SKU-00016,LOC-020,IN,78.0,182.14,OP-024,2026-05-23T04:43:13,DOC-7779
TXN-202166,SKU-00143,LOC-013,IN,76.0,419.53,OP-001,2026-06-13T01:43:13,DOC-2059
TXN-202167,SKU-00082,LOC-016,IN,53.0,668.62,OP-011,2026-05-17T03:43:13,DOC-5652
TXN-202168,SKU-00239,LOC-008,IN,105.0,264.39,OP-048,2026-05-23T14:43:13,DOC-6702
TXN-202169,SKU-00042,LOC-019,OUT,142.0,349.84,OP-031,2026-05-22T10:43:13,
TXN-202170,SKU-00492,LOC-018,OUT,127.0,374.88,OP-033,2026-06-13T06:43:13,DOC-5569
TXN-202171,SKU-00391,LOC-010,ADJUST,102.0,431.27,OP-033,2026-06-12T05:43:13,DOC-6631
TXN-202172,SKU-00419,LOC-007,OUT,34.0,710.20,OP-007,2026-05-24T16:43:13,DOC-4978
TXN-202173,SKU-00351,LOC-004,ADJUST,172.0,782.15,OP-014,2026-05-25T15:43:13,
TXN-202174,SKU-00409,LOC-002,ADJUST,3.0,424.06,OP-020,2026-06-05T04:43:13,DOC-1492
TXN-202175,SKU-00358,LOC-020,OUT,73.0,663.72,OP-050,2026-06-15T19:43:13,
TXN-202176,SKU-00166,LOC-018,IN,2.0,4.66,OP-034,2026-05-29T22:43:13,DOC-6684
TXN-202177,SKU-00248,LOC-008,OUT,90.0,300.90,OP-045,2026-05-17T15:43:13,DOC-9716
TXN-202178,SKU-00194,LOC-018,OUT,49.0,455.54,OP-007,2026-06-05T18:43:13,DOC-4491
TXN-202179,SKU-00223,LOC-018,OUT,94.0,65.01,OP-003,2026-06-07T03:43:13,DOC-8563
TXN-202180,SKU-00370,LOC-008,OUT,88.0,675.90,OP-017,2026-06-11T01:43:13,DOC-8741
TXN-202181,SKU-00019,LOC-005,IN,51.0,409.18,OP-022,2026-06-01T16:43:13,DOC-9241
TXN-202182,SKU-00382,LOC-002,ADJUST,120.0,703.29,OP-031,2026-05-24T00:43:13,DOC-1676
TXN-202183,SKU-00250,LOC-009,IN,59.0,259.75,OP-038,2026-06-04T19:43:13,DOC-8732
TXN-202184,SKU-00156,LOC-015,IN,99.0,381.79,OP-019,2026-06-06T21:43:13,DOC-9763
TXN-202185,SKU-00204,LOC-015,IN,148.0,170.43,OP-018,2026-05-27T08:43:13,
TXN-202186,SKU-00050,LOC-008,ADJUST,196.0,322.50,OP-038,2026-06-08T16:43:13,
TXN-202187,SKU-00433,LOC-012,IN,129.0,536.68,OP-036,2026-05-22T08:43:13,DOC-1661
TXN-202188,SKU-00297,LOC-012,OUT,176.0,532.33,OP-041,2026-05-23T01:43:13,DOC-6392
TXN-202189,SKU-00022,LOC-002,OUT,104.0,309.71,OP-041,2026-06-11T17:43:13,DOC-6332
TXN-202190,SKU-00147,LOC-016,OUT,48.0,274.99,OP-042,2026-05-19T17:43:13,
TXN-202191,SKU-00085,LOC-020,IN,200.0,606.34,OP-031,2026-05-18T22:43:13,DOC-6326
TXN-202192,SKU-00250,LOC-009,IN,11.0,122.41,OP-001,2026-06-07T02:43:13,DOC-1285
TXN-202193,SKU-00349,LOC-020,OUT,92.0,608.87,OP-001,2026-06-13T19:43:13,
TXN-202194,SKU-00215,LOC-003,ADJUST,114.0,10.00,OP-011,2026-05-25T05:43:13,
TXN-202195,SKU-00013,LOC-014,OUT,126.0,552.41,OP-048,2026-05-24T11:43:13,
TXN-202196,SKU-00035,LOC-008,OUT,127.0,237.52,OP-032,2026-06-05T21:43:13,DOC-9049
TXN-202197,SKU-00064,LOC-001,OUT,147.0,337.20,OP-041,2026-06-15T16:43:13,DOC-3391
TXN-202198,SKU-00232,LOC-011,IN,76.0,162.28,OP-036,2026-05-23T20:43:13,DOC-8956
TXN-202199,SKU-00019,LOC-005,OUT,72.0,373.02,OP-022,2026-05-24T11:43:13,
TXN-202200,SKU-00497,LOC-019,OUT,200.0,413.42,OP-024,2026-05-21T09:43:13,DOC-3260
TXN-202201,SKU-00027,LOC-010,IN,70.0,18.31,OP-003,2026-05-28T23:43:13,DOC-7232
TXN-202202,SKU-00478,LOC-001,OUT,172.0,332.40,OP-044,2026-05-30T10:43:13,
TXN-202203,SKU-00015,LOC-008,WRITE_OFF,160.0,152.75,OP-037,2026-06-04T22:43:13,DOC-5493
TXN-202204,SKU-00329,LOC-005,OUT,30.0,81.11,OP-023,2026-06-02T17:43:13,DOC-5935
TXN-202205,SKU-00175,LOC-015,OUT,200.0,379.80,OP-047,2026-05-26T12:43:13,
TXN-202206,SKU-00085,LOC-019,OUT,103.0,230.98,OP-021,2026-05-31T22:43:13,DOC-3908
TXN-202207,SKU-00266,LOC-007,ADJUST,168.0,754.02,OP-039,2026-06-04T07:43:13,
TXN-202208,SKU-00219,LOC-019,OUT,153.0,761.69,OP-033,2026-06-08T00:43:13,
TXN-202209,SKU-00026,LOC-004,ADJUST,171.0,170.51,OP-021,2026-06-07T22:43:13,
TXN-202210,SKU-00412,LOC-001,IN,161.0,417.73,OP-040,2026-05-17T20:43:13,DOC-3497
TXN-202211,SKU-00088,LOC-014,ADJUST,24.0,353.41,OP-013,2026-05-27T06:43:13,DOC-8468
TXN-202212,SKU-00331,LOC-004,OUT,70.0,470.73,OP-033,2026-06-08T15:43:13,DOC-2669
TXN-202213,SKU-00123,LOC-013,IN,144.0,312.49,OP-050,2026-05-20T21:43:13,
TXN-202214,SKU-00113,LOC-020,OUT,172.0,311.46,OP-002,2026-05-17T17:43:13,DOC-8799
TXN-202215,SKU-00057,LOC-001,ADJUST,166.0,567.94,OP-007,2026-05-29T13:43:13,DOC-7963
TXN-202216,SKU-00080,LOC-012,OUT,108.0,535.82,OP-007,2026-05-18T23:43:13,DOC-7398
TXN-202217,SKU-00087,LOC-016,IN,22.0,214.03,OP-004,2026-06-12T19:43:13,
TXN-202218,SKU-00475,LOC-010,ADJUST,75.0,432.04,OP-032,2026-05-21T23:43:13,DOC-3488
TXN-202219,SKU-00088,LOC-006,ADJUST,98.0,23.39,OP-016,2026-05-18T02:43:13,
TXN-202220,SKU-00244,LOC-020,ADJUST,104.0,253.91,OP-029,2026-05-20T12:43:13,DOC-1845
TXN-202221,SKU-00352,LOC-004,OUT,28.0,516.27,OP-024,2026-05-29T10:43:13,DOC-6139
TXN-202222,SKU-00440,LOC-012,IN,81.0,589.86,OP-030,2026-06-15T23:43:13,DOC-1240
TXN-202223,SKU-00379,LOC-010,IN,13.0,272.95,OP-016,2026-06-15T13:43:13,DOC-5742
TXN-202224,SKU-00176,LOC-008,OUT,67.0,88.26,OP-030,2026-05-26T16:43:13,
TXN-202225,SKU-00208,LOC-015,IN,118.0,357.36,OP-025,2026-05-30T01:43:13,DOC-6922
TXN-202226,SKU-00118,LOC-017,IN,141.0,672.88,OP-046,2026-06-04T08:43:13,DOC-1535
TXN-202227,SKU-00177,LOC-020,IN,112.0,328.30,OP-024,2026-05-17T19:43:13,DOC-6850
TXN-202228,SKU-00490,LOC-006,OUT,87.0,140.74,OP-022,2026-05-29T11:43:13,DOC-5710
TXN-202229,SKU-00072,LOC-005,ADJUST,84.0,392.08,OP-024,2026-05-23T19:43:13,DOC-6654
TXN-202230,SKU-00271,LOC-003,OUT,60.0,18.77,OP-010,2026-06-03T20:43:13,
TXN-202231,SKU-00138,LOC-019,IN,72.0,221.24,OP-035,2026-06-14T15:43:13,DOC-1840
TXN-202232,SKU-00066,LOC-009,OUT,15.0,578.86,OP-014,2026-06-05T05:43:13,DOC-4340
TXN-202233,SKU-00349,LOC-019,IN,83.0,157.17,OP-024,2026-05-24T08:43:13,DOC-2510
TXN-202234,SKU-00392,LOC-018,IN,43.0,177.89,OP-027,2026-06-12T12:43:13,
TXN-202235,SKU-00183,LOC-004,OUT,116.0,768.37,OP-037,2026-06-02T06:43:13,DOC-1934
TXN-202236,SKU-00239,LOC-001,IN,192.0,563.23,OP-029,2026-06-12T13:43:13,DOC-8336
TXN-202237,SKU-00116,LOC-011,ADJUST,65.0,778.12,OP-039,2026-06-06T16:43:13,DOC-5400
TXN-202238,SKU-00092,LOC-006,ADJUST,168.0,360.14,OP-011,2026-05-30T21:43:13,DOC-3692
TXN-202239,SKU-00460,LOC-014,IN,171.0,72.05,OP-049,2026-05-25T20:43:13,DOC-4617
TXN-202240,SKU-00493,LOC-019,ADJUST,14.0,92.55,OP-036,2026-06-13T03:43:13,
TXN-202241,SKU-00291,LOC-001,WRITE_OFF,166.0,547.31,OP-035,2026-05-25T15:43:13,DOC-2735
TXN-202242,SKU-00233,LOC-015,IN,140.0,163.92,OP-023,2026-05-25T01:43:13,
TXN-202243,SKU-00432,LOC-013,OUT,140.0,360.16,OP-039,2026-06-08T09:43:13,DOC-6426
TXN-202244,SKU-00045,LOC-008,IN,96.0,114.30,OP-005,2026-06-09T03:43:13,DOC-8176
TXN-202245,SKU-00480,LOC-013,IN,102.0,277.58,OP-005,2026-05-31T06:43:13,DOC-3093
TXN-202246,SKU-00149,LOC-012,ADJUST,119.0,247.41,OP-026,2026-06-15T13:43:13,
TXN-202247,SKU-00061,LOC-012,IN,185.0,557.77,OP-028,2026-05-17T06:43:13,DOC-7563
TXN-202248,SKU-00343,LOC-020,IN,103.0,426.08,OP-027,2026-05-20T22:43:13,DOC-5835
TXN-202249,SKU-00371,LOC-006,OUT,47.0,328.22,OP-034,2026-06-11T17:43:13,
TXN-202250,SKU-00269,LOC-012,IN,168.0,389.34,OP-033,2026-06-04T23:43:13,DOC-1739
TXN-202251,SKU-00449,LOC-004,OUT,138.0,239.59,OP-019,2026-05-19T16:43:13,DOC-8682
TXN-202252,SKU-00413,LOC-017,IN,42.0,383.88,OP-006,2026-06-05T06:43:13,DOC-5281
TXN-202253,SKU-00086,LOC-017,OUT,61.0,736.34,OP-015,2026-05-29T05:43:13,
TXN-202254,SKU-00493,LOC-004,IN,155.0,448.58,OP-004,2026-05-23T14:43:13,
TXN-202255,SKU-00216,LOC-015,IN,55.0,539.14,OP-002,2026-05-23T16:43:13,DOC-7312
TXN-202256,SKU-00154,LOC-015,WRITE_OFF,83.0,464.50,OP-025,2026-05-28T19:43:13,
TXN-202257,SKU-00083,LOC-001,WRITE_OFF,6.0,385.27,OP-025,2026-06-07T11:43:13,DOC-6298
TXN-202258,SKU-00261,LOC-008,ADJUST,7.0,613.25,OP-027,2026-05-30T16:43:13,DOC-8428
TXN-202259,SKU-00013,LOC-016,OUT,116.0,125.11,OP-005,2026-06-06T22:43:13,DOC-3915
TXN-202260,SKU-00131,LOC-005,OUT,79.0,397.46,OP-048,2026-06-10T01:43:13,DOC-5939
TXN-202261,SKU-00480,LOC-001,ADJUST,144.0,750.93,OP-030,2026-05-19T12:43:13,
TXN-202262,SKU-00199,LOC-017,OUT,51.0,659.66,OP-006,2026-05-18T07:43:13,
TXN-202263,SKU-00248,LOC-018,WRITE_OFF,16.0,232.37,OP-043,2026-05-25T17:43:13,DOC-9402
TXN-202264,SKU-00285,LOC-018,IN,160.0,594.52,OP-049,2026-05-20T02:43:13,DOC-5415
TXN-202265,SKU-00449,LOC-014,IN,102.0,335.62,OP-030,2026-05-22T01:43:13,DOC-4957
TXN-202266,SKU-00381,LOC-007,OUT,137.0,113.96,OP-015,2026-05-23T20:43:13,DOC-3583
TXN-202267,SKU-00413,LOC-017,ADJUST,87.0,383.88,OP-014,2026-06-03T15:43:13,DOC-8246
TXN-202268,SKU-00030,LOC-012,WRITE_OFF,24.0,101.89,OP-030,2026-06-12T17:43:13,
TXN-202269,SKU-00384,LOC-008,OUT,132.0,694.06,OP-045,2026-06-04T04:43:13,
TXN-202270,SKU-00147,LOC-011,OUT,193.0,731.87,OP-038,2026-06-03T17:43:13,DOC-2362
TXN-202271,SKU-00255,LOC-004,IN,75.0,132.89,OP-021,2026-06-05T09:43:13,DOC-7364
TXN-202272,SKU-00034,LOC-015,IN,91.0,426.41,OP-012,2026-05-19T07:43:13,DOC-7431
TXN-202273,SKU-00386,LOC-004,IN,62.0,632.29,OP-002,2026-05-21T05:43:13,
TXN-202274,SKU-00154,LOC-006,IN,193.0,158.81,OP-045,2026-05-30T17:43:13,DOC-6855
TXN-202275,SKU-00231,LOC-009,OUT,94.0,201.93,OP-019,2026-05-28T05:43:13,
TXN-202276,SKU-00336,LOC-005,OUT,190.0,262.89,OP-032,2026-05-28T05:43:13,DOC-7210
TXN-202277,SKU-00311,LOC-007,IN,189.0,74.09,OP-003,2026-05-22T04:43:13,DOC-4528
TXN-202278,SKU-00144,LOC-005,OUT,179.0,18.99,OP-020,2026-06-06T19:43:13,DOC-1054
TXN-202279,SKU-00284,LOC-019,OUT,123.0,461.32,OP-039,2026-05-21T05:43:13,DOC-9939
TXN-202280,SKU-00009,LOC-014,IN,156.0,515.90,OP-039,2026-06-06T03:43:13,DOC-7101
TXN-202281,SKU-00238,LOC-017,IN,178.0,374.74,OP-048,2026-06-03T22:43:13,
TXN-202282,SKU-00103,LOC-004,WRITE_OFF,87.0,253.52,OP-049,2026-06-14T08:43:13,DOC-9605
TXN-202283,SKU-00398,LOC-001,IN,140.0,727.04,OP-038,2026-05-27T00:43:13,DOC-7381
TXN-202284,SKU-00102,LOC-017,IN,56.0,505.98,OP-015,2026-06-05T17:43:13,DOC-9795
TXN-202285,SKU-00079,LOC-018,ADJUST,133.0,155.11,OP-030,2026-06-06T07:43:13,DOC-4000
TXN-202286,SKU-00179,LOC-010,IN,139.0,478.66,OP-012,2026-05-21T00:43:13,DOC-7380
TXN-202287,SKU-00386,LOC-007,OUT,14.0,647.94,OP-047,2026-06-04T05:43:13,DOC-8281
TXN-202288,SKU-00190,LOC-012,IN,172.0,171.72,OP-033,2026-05-21T13:43:13,DOC-6978
TXN-202289,SKU-00246,LOC-013,WRITE_OFF,8.0,209.02,OP-033,2026-06-03T03:43:13,DOC-4902
TXN-202290,SKU-00044,LOC-020,ADJUST,154.0,73.96,OP-016,2026-05-24T08:43:13,DOC-5527
TXN-202291,SKU-00362,LOC-001,IN,36.0,438.98,OP-016,2026-05-20T10:43:13,DOC-2905
TXN-202292,SKU-00169,LOC-019,ADJUST,102.0,430.11,OP-020,2026-05-25T00:43:13,DOC-7507
TXN-202293,SKU-00262,LOC-006,OUT,36.0,211.32,OP-019,2026-05-21T22:43:13,
TXN-202294,SKU-00078,LOC-016,WRITE_OFF,139.0,268.34,OP-028,2026-06-07T09:43:13,
TXN-202295,SKU-00381,LOC-004,ADJUST,169.0,548.54,OP-030,2026-06-15T23:43:13,
TXN-202296,SKU-00445,LOC-018,IN,3.0,472.20,OP-008,2026-05-28T01:43:13,
TXN-202297,SKU-00326,LOC-011,IN,103.0,15.29,OP-008,2026-05-20T04:43:13,DOC-4389
TXN-202298,SKU-00452,LOC-014,OUT,135.0,21.74,OP-007,2026-05-25T06:43:13,DOC-8934
TXN-202299,SKU-00132,LOC-017,IN,178.0,180.51,OP-026,2026-06-05T12:43:13,DOC-3935
TXN-202300,SKU-00106,LOC-005,ADJUST,189.0,526.56,OP-041,2026-05-22T04:43:13,DOC-9578
TXN-202301,SKU-00163,LOC-007,IN,194.0,168.67,OP-017,2026-05-29T05:43:13,
TXN-202302,SKU-00465,LOC-019,IN,124.0,676.84,OP-022,2026-05-19T02:43:13,
TXN-202303,SKU-00385,LOC-007,OUT,191.0,162.21,OP-005,2026-05-23T21:43:13,DOC-2483
TXN-202304,SKU-00285,LOC-018,OUT,55.0,594.52,OP-036,2026-06-04T00:43:13,
TXN-202305,SKU-00245,LOC-010,OUT,25.0,601.43,OP-008,2026-05-27T20:43:13,DOC-3693
TXN-202306,SKU-00173,LOC-012,IN,57.0,474.00,OP-026,2026-06-08T04:43:13,
TXN-202307,SKU-00296,LOC-009,ADJUST,106.0,307.85,OP-045,2026-05-25T19:43:13,
TXN-202308,SKU-00346,LOC-013,ADJUST,131.0,468.33,OP-003,2026-06-15T18:43:13,DOC-6637
TXN-202309,SKU-00339,LOC-015,OUT,159.0,433.19,OP-012,2026-06-03T13:43:13,DOC-1890
TXN-202310,SKU-00186,LOC-015,IN,69.0,253.22,OP-047,2026-06-15T12:43:13,DOC-1966
TXN-202311,SKU-00325,LOC-015,OUT,49.0,31.38,OP-026,2026-06-10T00:43:13,DOC-9756
TXN-202312,SKU-00132,LOC-007,OUT,181.0,181.07,OP-008,2026-05-19T23:43:13,DOC-7279
TXN-202313,SKU-00051,LOC-005,WRITE_OFF,14.0,519.73,OP-045,2026-05-18T21:43:13,DOC-7248
TXN-202314,SKU-00250,LOC-020,IN,183.0,395.01,OP-018,2026-05-30T20:43:13,
TXN-202315,SKU-00100,LOC-011,OUT,194.0,592.40,OP-048,2026-06-09T19:43:13,
TXN-202316,SKU-00089,LOC-020,OUT,141.0,554.90,OP-018,2026-06-01T17:43:13,DOC-7782
TXN-202317,SKU-00007,LOC-001,ADJUST,187.0,793.40,OP-048,2026-06-11T08:43:13,DOC-2009
TXN-202318,SKU-00463,LOC-011,ADJUST,77.0,299.81,OP-008,2026-05-30T21:43:13,DOC-1290
TXN-202319,SKU-00258,LOC-019,OUT,138.0,648.39,OP-048,2026-06-11T09:43:13,DOC-4190
TXN-202320,SKU-00035,LOC-007,IN,79.0,96.65,OP-030,2026-06-05T15:43:13,DOC-2351
TXN-202321,SKU-00124,LOC-005,OUT,164.0,799.35,OP-042,2026-06-08T05:43:13,DOC-3932
TXN-202322,SKU-00208,LOC-011,ADJUST,71.0,234.19,OP-044,2026-05-21T19:43:13,DOC-7629
TXN-202323,SKU-00294,LOC-014,IN,153.0,725.75,OP-024,2026-06-10T04:43:13,DOC-9308
TXN-202324,SKU-00304,LOC-010,IN,119.0,724.81,OP-011,2026-05-19T19:43:13,DOC-1378
TXN-202325,SKU-00118,LOC-020,OUT,159.0,790.77,OP-046,2026-05-21T13:43:13,
TXN-202326,SKU-00364,LOC-019,IN,133.0,354.80,OP-024,2026-06-14T08:43:13,DOC-7080
TXN-202327,SKU-00338,LOC-012,ADJUST,75.0,369.72,OP-034,2026-06-12T03:43:13,DOC-3202
TXN-202328,SKU-00379,LOC-004,OUT,134.0,401.67,OP-042,2026-05-25T10:43:13,DOC-2993
TXN-202329,SKU-00360,LOC-014,OUT,65.0,468.41,OP-009,2026-05-27T20:43:13,DOC-1433
TXN-202330,SKU-00451,LOC-011,IN,136.0,690.42,OP-032,2026-06-12T20:43:13,DOC-6657
TXN-202331,SKU-00407,LOC-007,OUT,70.0,722.07,OP-032,2026-05-26T02:43:13,DOC-5564
TXN-202332,SKU-00124,LOC-005,IN,93.0,799.35,OP-020,2026-05-21T00:43:13,
TXN-202333,SKU-00471,LOC-013,ADJUST,102.0,600.66,OP-020,2026-06-14T18:43:13,DOC-1936
TXN-202334,SKU-00159,LOC-010,OUT,51.0,178.68,OP-046,2026-06-02T22:43:13,DOC-5821
TXN-202335,SKU-00352,LOC-016,ADJUST,164.0,184.83,OP-032,2026-06-01T04:43:13,DOC-2035
TXN-202336,SKU-00025,LOC-004,ADJUST,37.0,598.32,OP-004,2026-05-29T02:43:13,DOC-2566
TXN-202337,SKU-00334,LOC-019,IN,121.0,396.15,OP-009,2026-06-05T11:43:13,
TXN-202338,SKU-00021,LOC-016,OUT,187.0,172.77,OP-013,2026-06-06T21:43:13,
TXN-202339,SKU-00098,LOC-018,OUT,116.0,555.92,OP-018,2026-06-15T16:43:13,DOC-2631
TXN-202340,SKU-00461,LOC-002,OUT,19.0,323.10,OP-046,2026-05-21T23:43:13,DOC-3233
TXN-202341,SKU-00213,LOC-014,OUT,88.0,2.07,OP-012,2026-05-19T12:43:13,DOC-7283
TXN-202342,SKU-00389,LOC-004,OUT,124.0,3.34,OP-032,2026-06-06T15:43:13,DOC-7998
TXN-202343,SKU-00073,LOC-020,ADJUST,76.0,24.56,OP-006,2026-05-24T23:43:13,DOC-5844
TXN-202344,SKU-00035,LOC-005,IN,62.0,566.34,OP-019,2026-06-06T04:43:13,
TXN-202345,SKU-00298,LOC-020,IN,191.0,452.58,OP-022,2026-06-15T20:43:13,
TXN-202346,SKU-00019,LOC-003,OUT,168.0,386.34,OP-043,2026-06-15T20:43:13,DOC-4015
TXN-202347,SKU-00454,LOC-010,ADJUST,25.0,566.90,OP-043,2026-05-21T13:43:13,DOC-4321
TXN-202348,SKU-00083,LOC-008,OUT,23.0,237.69,OP-039,2026-06-14T13:43:13,
TXN-202349,SKU-00132,LOC-015,IN,171.0,183.87,OP-022,2026-06-11T02:43:13,DOC-7110
TXN-202350,SKU-00185,LOC-009,OUT,194.0,66.45,OP-034,2026-05-18T03:43:13,DOC-4889
TXN-202351,SKU-00204,LOC-015,OUT,156.0,170.43,OP-005,2026-05-31T10:43:13,DOC-1134
TXN-202352,SKU-00206,LOC-011,IN,197.0,599.16,OP-032,2026-05-18T16:43:13,
TXN-202353,SKU-00038,LOC-019,IN,93.0,194.64,OP-043,2026-05-24T00:43:13,DOC-1744
TXN-202354,SKU-00054,LOC-001,OUT,60.0,68.21,OP-021,2026-05-29T12:43:13,DOC-1847
TXN-202355,SKU-00458,LOC-001,IN,155.0,374.46,OP-030,2026-05-24T16:43:13,
TXN-202356,SKU-00264,LOC-017,IN,38.0,317.45,OP-041,2026-06-15T13:43:13,DOC-1123
TXN-202357,SKU-00335,LOC-012,IN,199.0,680.40,OP-026,2026-06-08T04:43:13,DOC-7089
TXN-202358,SKU-00020,LOC-019,OUT,137.0,610.94,OP-012,2026-05-30T22:43:13,DOC-8479
TXN-202359,SKU-00420,LOC-007,OUT,11.0,605.39,OP-034,2026-05-24T00:43:13,DOC-7446
TXN-202360,SKU-00420,LOC-006,OUT,186.0,505.40,OP-034,2026-05-25T22:43:13,DOC-9915
TXN-202361,SKU-00083,LOC-013,OUT,5.0,393.94,OP-032,2026-05-31T04:43:13,DOC-8421
TXN-202362,SKU-00294,LOC-004,IN,75.0,335.15,OP-002,2026-05-21T17:43:13,DOC-6776
TXN-202363,SKU-00016,LOC-012,ADJUST,194.0,119.96,OP-019,2026-06-10T16:43:13,
TXN-202364,SKU-00023,LOC-014,OUT,179.0,582.67,OP-022,2026-05-25T02:43:13,DOC-5863
TXN-202365,SKU-00426,LOC-004,OUT,150.0,511.70,OP-012,2026-05-21T07:43:13,DOC-6724
TXN-202366,SKU-00500,LOC-017,IN,130.0,58.90,OP-035,2026-06-15T07:43:13,
TXN-202367,SKU-00268,LOC-020,IN,173.0,698.50,OP-041,2026-05-30T15:43:13,DOC-9860
TXN-202368,SKU-00210,LOC-015,ADJUST,179.0,451.40,OP-036,2026-05-31T12:43:13,
TXN-202369,SKU-00030,LOC-001,IN,2.0,517.33,OP-008,2026-06-11T03:43:13,DOC-7680
TXN-202370,SKU-00242,LOC-013,OUT,134.0,493.39,OP-036,2026-06-07T23:43:13,DOC-3046
TXN-202371,SKU-00227,LOC-004,IN,142.0,45.61,OP-015,2026-05-31T11:43:13,
TXN-202372,SKU-00347,LOC-018,OUT,156.0,714.81,OP-029,2026-06-14T03:43:13,DOC-1285
TXN-202373,SKU-00032,LOC-018,ADJUST,165.0,307.33,OP-018,2026-06-07T22:43:13,DOC-2586
TXN-202374,SKU-00305,LOC-001,OUT,83.0,780.03,OP-036,2026-05-31T08:43:13,DOC-9774
TXN-202375,SKU-00401,LOC-004,WRITE_OFF,110.0,94.58,OP-019,2026-06-06T18:43:13,DOC-8138
TXN-202376,SKU-00207,LOC-006,OUT,174.0,508.54,OP-007,2026-05-17T20:43:13,
TXN-202377,SKU-00035,LOC-017,IN,62.0,20.46,OP-005,2026-06-03T07:43:13,DOC-7027
TXN-202378,SKU-00294,LOC-009,IN,45.0,785.67,OP-039,2026-06-05T09:43:13,DOC-8363
TXN-202379,SKU-00455,LOC-017,IN,136.0,592.41,OP-046,2026-06-11T11:43:13,
TXN-202380,SKU-00059,LOC-003,IN,93.0,406.13,OP-047,2026-05-25T20:43:13,DOC-6461
TXN-202381,SKU-00316,LOC-005,ADJUST,154.0,299.76,OP-004,2026-06-06T15:43:13,DOC-1434
TXN-202382,SKU-00048,LOC-018,IN,157.0,592.40,OP-011,2026-06-08T06:43:13,DOC-3662
TXN-202383,SKU-00305,LOC-009,OUT,10.0,102.04,OP-038,2026-05-17T04:43:13,DOC-8591
TXN-202384,SKU-00266,LOC-004,ADJUST,131.0,407.51,OP-042,2026-06-14T04:43:13,DOC-1384
TXN-202385,SKU-00383,LOC-013,OUT,5.0,204.04,OP-028,2026-05-24T20:43:13,DOC-3031
TXN-202386,SKU-00423,LOC-001,IN,93.0,465.34,OP-007,2026-05-27T19:43:13,
TXN-202387,SKU-00239,LOC-004,IN,171.0,719.93,OP-036,2026-06-11T07:43:13,DOC-5036
TXN-202388,SKU-00313,LOC-012,OUT,109.0,218.64,OP-049,2026-05-22T04:43:13,DOC-9925
TXN-202389,SKU-00435,LOC-015,OUT,175.0,795.94,OP-031,2026-05-28T09:43:13,DOC-6640
TXN-202390,SKU-00363,LOC-009,IN,148.0,502.17,OP-036,2026-05-28T22:43:13,DOC-4182
TXN-202391,SKU-00266,LOC-014,ADJUST,159.0,46.20,OP-007,2026-06-06T09:43:13,
TXN-202392,SKU-00425,LOC-014,OUT,101.0,500.70,OP-038,2026-06-02T03:43:13,DOC-4243
TXN-202393,SKU-00261,LOC-008,OUT,187.0,162.45,OP-026,2026-06-08T11:43:13,DOC-2100
TXN-202394,SKU-00385,LOC-007,OUT,159.0,162.21,OP-021,2026-06-04T19:43:13,DOC-9320
TXN-202395,SKU-00249,LOC-015,OUT,116.0,328.88,OP-030,2026-05-28T08:43:13,DOC-2559
TXN-202396,SKU-00152,LOC-016,WRITE_OFF,154.0,546.20,OP-015,2026-06-06T09:43:13,DOC-1495
TXN-202397,SKU-00363,LOC-016,IN,33.0,516.98,OP-027,2026-05-27T20:43:13,DOC-8271
TXN-202398,SKU-00057,LOC-015,IN,193.0,471.32,OP-029,2026-05-28T16:43:13,DOC-6852
TXN-202399,SKU-00028,LOC-012,OUT,115.0,199.89,OP-004,2026-05-26T03:43:13,
TXN-202400,SKU-00453,LOC-013,IN,53.0,569.75,OP-046,2026-05-23T22:43:13,DOC-5969
TXN-202401,SKU-00451,LOC-006,OUT,127.0,565.61,OP-014,2026-06-14T21:43:13,DOC-8059
TXN-202402,SKU-00434,LOC-009,OUT,84.0,142.58,OP-046,2026-06-11T02:43:13,DOC-7783
TXN-202403,SKU-00368,LOC-017,IN,177.0,762.57,OP-031,2026-06-10T06:43:13,DOC-7211
TXN-202404,SKU-00241,LOC-006,ADJUST,99.0,634.89,OP-021,2026-05-24T15:43:13,DOC-2703
TXN-202405,SKU-00464,LOC-017,IN,23.0,736.30,OP-045,2026-05-23T04:43:13,
TXN-202406,SKU-00324,LOC-018,OUT,66.0,337.82,OP-035,2026-06-05T01:43:13,DOC-2951
TXN-202407,SKU-00494,LOC-010,OUT,5.0,109.37,OP-020,2026-06-11T20:43:13,DOC-1151
TXN-202408,SKU-00116,LOC-019,ADJUST,73.0,247.95,OP-010,2026-05-19T01:43:13,DOC-5615
TXN-202409,SKU-00434,LOC-004,OUT,54.0,449.97,OP-047,2026-05-17T22:43:13,DOC-1292
TXN-202410,SKU-00199,LOC-004,ADJUST,163.0,18.85,OP-004,2026-05-28T22:43:13,
TXN-202411,SKU-00461,LOC-018,OUT,69.0,311.63,OP-027,2026-05-21T05:43:13,
TXN-202412,SKU-00105,LOC-013,IN,113.0,390.88,OP-001,2026-06-03T04:43:13,
