txn_id,sku,location_id,txn_type,quantity_kg,unit_cost_myr,operator_id,timestamp,reference_doc
TXN-202394,SKU-00385,LOC-007,OUT,159.0,162.21,OP-021,2026-06-14T17:12:26,DOC-9320
TXN-202395,SKU-00249,LOC-015,OUT,116.0,328.88,OP-030,2026-06-07T06:12:26,DOC-2559
TXN-202396,SKU-00152,LOC-016,WRITE_OFF,154.0,546.20,OP-015,2026-06-16T07:12:26,DOC-1495
TXN-202397,SKU-00363,LOC-016,IN,33.0kg,516.98,OP-027,2026-06-06T18:12:26,DOC-8271
TXN-202398,SKU-00057,LOC-015,IN,193.0,471.32,OP-029,2026-06-07T14:12:26,DOC-6852
TXN-202399,SKU-00028,LOC-012,OUT,115.0 KG,199.89,OP-004,2026-06-05T01:12:26,
TXN-202400,SKU-00453,LOC-013,IN,53.0kg,569.75,OP-046,2026-06-02T20:12:26,DOC-5969
TXN-202401,SKU-00451,LOC-006,OUT,127.0 KG,565.61,OP-014,2026-06-24T19:12:26,DOC-8059
TXN-202402,SKU-00434,LOC-009,OUT,84.0 KG,142.58,OP-046,2026-06-21T00:12:26,DOC-7783
TXN-202403,SKU-00368,LOC-017,IN,177.0kg,762.57,OP-031,2026-06-20T04:12:26,DOC-7211
TXN-202404,SKU-00241,LOC-006,ADJUST,99.0,634.89,OP-021,2026-06-03T13:12:26,DOC-2703
TXN-202405,SKU-00464,LOC-017,IN,23.0kilogram,736.30,OP-045,2026-06-02T02:12:26,
TXN-202406,SKU-00324,LOC-018,OUT,66.0kg,337.82,OP-035,2026-06-14T23:12:26,DOC-2951
TXN-202407,SKU-00494,LOC-010,OUT,5.0 KG,109.37,OP-020,2026-06-21T18:12:26,DOC-1151
TXN-202408,SKU-00116,LOC-019,ADJUST,73.0 KG,247.95,OP-010,2026-05-28T23:12:26,DOC-5615
TXN-202409,SKU-00434,LOC-004,OUT,54.0,449.97,OP-047,2026-05-27T20:12:26,DOC-1292
TXN-202410,SKU-00199,LOC-004,ADJUST,163.0,18.85,OP-004,2026-06-07T20:12:26,
TXN-202411,SKU-00461,LOC-018,OUT,69.0kilogram,311.63,OP-027,2026-05-31T03:12:26,
TXN-202412,SKU-00105,LOC-013,IN,113.0kilogram,390.88,OP-001,2026-06-13T02:12:26,
TXN-202413,SKU-00371,LOC-011,ADJUST,171.0 KG,301.30,OP-046,2026-06-25T05:12:26,
TXN-202414,SKU-00237,LOC-015,OUT,117.0,227.83,OP-035,2026-06-14T11:12:26,DOC-8857
TXN-202415,SKU-00467,LOC-004,ADJUST,174.0,328.92,OP-008,2026-06-23T03:12:26,DOC-6238
TXN-202416,SKU-00441,LOC-019,IN,10.0 KG,124.48,OP-027,2026-06-22T05:12:26,DOC-2569
TXN-202417,SKU-00462,LOC-017,IN,42.0,759.78,OP-046,2026-06-20T15:12:26,DOC-7738
TXN-202418,SKU-00378,LOC-002,IN,116.0kilogram,716.85,OP-023,2026-06-13T04:12:26,DOC-7205
TXN-202419,SKU-00127,LOC-017,ADJUST,69.0,70.51,OP-028,2026-05-31T22:12:26,
TXN-202420,SKU-00087,LOC-018,OUT,116.0 KG,531.56,OP-002,2026-05-27T14:12:26,DOC-9370
TXN-202421,SKU-00204,LOC-008,IN,61.0,689.86,OP-049,2026-06-11T20:12:26,DOC-8667
TXN-202422,SKU-00252,LOC-017,IN,175.0kg,445.76,OP-020,2026-06-10T07:12:26,DOC-5628
TXN-202423,SKU-00335,LOC-003,OUT,70.0 KG,781.14,OP-032,2026-06-05T10:12:26,DOC-6738
TXN-202424,SKU-00382,LOC-008,ADJUST,86.0 KG,58.28,OP-047,2026-06-04T01:12:26,DOC-5427
TXN-202425,SKU-00113,LOC-004,IN,199.0kg,398.54,OP-021,2026-06-19T10:12:26,DOC-8059
TXN-202426,SKU-00422,LOC-011,IN,31.0,596.17,OP-039,2026-06-17T21:12:26,DOC-6529
TXN-202427,SKU-00304,LOC-009,IN,50.0,455.45,OP-022,2026-06-20T12:12:26,DOC-1829
TXN-202428,SKU-00441,LOC-012,OUT,16.0kg,754.41,OP-020,2026-05-30T12:12:26,DOC-5828
TXN-202429,SKU-00353,LOC-015,OUT,95.0kg,496.53,OP-024,2026-05-30T17:12:26,
TXN-202430,SKU-00068,LOC-015,OUT,178.0 KG,668.58,OP-019,2026-06-16T01:12:26,DOC-6550
TXN-202431,SKU-00195,LOC-002,IN,151.0kg,723.84,OP-003,2026-06-04T00:12:26,DOC-9563
TXN-202432,SKU-00063,LOC-018,IN,136.0kg,791.88,OP-001,2026-05-28T15:12:26,
TXN-202433,SKU-00346,LOC-007,IN,21.0 KG,159.51,OP-040,2026-06-06T23:12:26,
TXN-202434,SKU-00199,LOC-016,OUT,108.0kilogram,201.32,OP-039,2026-05-28T12:12:26,DOC-4057
TXN-202435,SKU-00100,LOC-005,IN,182.0kilogram,619.42,OP-018,2026-05-30T06:12:26,
TXN-202436,SKU-00167,LOC-004,OUT,186.0,744.55,OP-027,2026-06-03T13:12:26,DOC-6821
TXN-202437,SKU-00009,LOC-014,IN,20.0 KG,515.90,OP-045,2026-06-08T20:12:26,DOC-9312
TXN-202438,SKU-00228,LOC-016,OUT,96.0,646.17,OP-008,2026-06-21T09:12:26,
TXN-202439,SKU-00278,LOC-003,IN,192.0kilogram,761.64,OP-016,2026-06-12T09:12:26,
TXN-202440,SKU-00308,LOC-004,IN,159.0,306.96,OP-008,2026-06-11T12:12:26,
TXN-202441,SKU-00080,LOC-020,ADJUST,38.0,481.14,OP-035,2026-06-12T02:12:26,
TXN-202442,SKU-00061,LOC-013,IN,149.0 KG,221.34,OP-015,2026-06-25T06:12:26,DOC-8180
TXN-202443,SKU-00272,LOC-002,ADJUST,39.0kg,562.72,OP-042,2026-06-03T01:12:26,DOC-3951
TXN-202444,SKU-00180,LOC-012,IN,67.0,550.89,OP-040,2026-06-20T13:12:26,DOC-2208
TXN-202445,SKU-00179,LOC-018,IN,14.0 KG,498.93,OP-034,2026-06-12T12:12:26,DOC-9336
TXN-202446,SKU-00290,LOC-003,OUT,103.0kg,488.93,OP-005,2026-06-08T06:12:26,DOC-5849
TXN-202447,SKU-00189,LOC-012,OUT,157.0kilogram,686.01,OP-042,2026-06-25T06:12:26,DOC-7314
TXN-202448,SKU-00118,LOC-012,IN,55.0 KG,23.38,OP-046,2026-06-05T02:12:26,DOC-6797
TXN-202449,SKU-00282,LOC-011,IN,95.0 KG,740.89,OP-010,2026-06-15T04:12:26,DOC-3265
TXN-202450,SKU-00344,LOC-005,IN,30.0,131.91,OP-004,2026-06-11T10:12:26,DOC-1749
TXN-202451,SKU-00483,LOC-007,OUT,124.0kg,182.62,OP-009,2026-06-23T23:12:26,DOC-3876
TXN-202452,SKU-00201,LOC-014,OUT,139.0kilogram,450.04,OP-013,2026-06-22T11:12:26,
TXN-202453,SKU-00455,LOC-014,OUT,87.0kg,737.43,OP-031,2026-06-08T08:12:26,DOC-2708
TXN-202454,SKU-00106,LOC-001,IN,179.0kilogram,479.92,OP-032,2026-05-27T23:12:26,DOC-8896
TXN-202455,SKU-00115,LOC-001,OUT,192.0 KG,340.84,OP-021,2026-06-10T16:12:26,DOC-6052
TXN-202456,SKU-00425,LOC-017,OUT,40.0,589.92,OP-003,2026-06-08T03:12:26,
TXN-202457,SKU-00332,LOC-011,OUT,8.0kilogram,3.94,OP-027,2026-05-27T07:12:26,DOC-5122
TXN-202458,SKU-00162,LOC-014,IN,38.0 KG,178.42,OP-024,2026-06-15T20:12:26,DOC-3949
TXN-202459,SKU-00393,LOC-013,OUT,188.0 KG,459.53,OP-044,2026-05-29T16:12:26,DOC-2912
TXN-202460,SKU-00477,LOC-008,ADJUST,184.0kilogram,795.48,OP-031,2026-05-27T11:12:26,
TXN-202461,SKU-00180,LOC-009,OUT,178.0 KG,493.04,OP-016,2026-06-24T18:12:26,DOC-1946
TXN-202462,SKU-00064,LOC-009,WRITE_OFF,137.0kilogram,701.99,OP-044,2026-06-14T04:12:26,DOC-9604
TXN-202463,SKU-00245,LOC-001,IN,26.0kilogram,430.85,OP-020,2026-06-19T02:12:26,DOC-1232
TXN-202464,SKU-00086,LOC-017,IN,161.0kilogram,736.34,OP-038,2026-06-23T06:12:26,DOC-1641
TXN-202465,SKU-00029,LOC-004,IN,63.0kilogram,183.25,OP-007,2026-06-16T12:12:26,DOC-1421
TXN-202466,SKU-00025,LOC-018,IN,74.0,2.34,OP-030,2026-06-13T07:12:26,DOC-9287
TXN-202467,SKU-00500,LOC-001,IN,55.0 KG,564.97,OP-030,2026-06-14T19:12:26,
TXN-202468,SKU-00385,LOC-017,OUT,153.0,642.13,OP-028,2026-06-19T05:12:26,DOC-5966
TXN-202469,SKU-00421,LOC-007,IN,72.0 KG,473.92,OP-020,2026-06-17T14:12:26,
TXN-202470,SKU-00167,LOC-017,ADJUST,160.0,508.54,OP-010,2026-06-01T21:12:26,DOC-8751
TXN-202471,SKU-00429,LOC-009,OUT,182.0kg,304.10,OP-043,2026-06-08T11:12:26,DOC-8629
TXN-202472,SKU-00466,LOC-016,OUT,17.0kilogram,753.53,OP-049,2026-06-19T20:12:26,DOC-3901
TXN-202473,SKU-00437,LOC-015,IN,111.0,792.52,OP-041,2026-05-30T19:12:26,DOC-1446
TXN-202474,SKU-00152,LOC-016,ADJUST,42.0,546.20,OP-004,2026-06-23T18:12:26,
TXN-202475,SKU-00101,LOC-009,ADJUST,125.0kg,258.71,OP-035,2026-06-13T01:12:26,DOC-1386
TXN-202476,SKU-00392,LOC-019,OUT,137.0 KG,723.22,OP-010,2026-06-15T21:12:26,DOC-4769
TXN-202477,SKU-00488,LOC-018,ADJUST,107.0,123.11,OP-018,2026-06-24T09:12:26,
TXN-202478,SKU-00089,LOC-003,IN,55.0kg,282.54,OP-019,2026-05-28T02:12:26,DOC-9943
TXN-202479,SKU-00350,LOC-001,IN,48.0kilogram,408.93,OP-043,2026-06-21T21:12:26,DOC-9412
TXN-202480,SKU-00203,LOC-005,OUT,59.0kilogram,727.72,OP-032,2026-06-03T12:12:26,DOC-5275
TXN-202481,SKU-00397,LOC-019,IN,54.0 KG,249.27,OP-042,2026-06-14T13:12:26,
TXN-202482,SKU-00073,LOC-001,IN,130.0 KG,145.73,OP-021,2026-06-19T02:12:26,
TXN-202483,SKU-00343,LOC-014,OUT,29.0kg,543.80,OP-013,2026-06-16T09:12:26,
TXN-202484,SKU-00297,LOC-002,IN,70.0,397.83,OP-041,2026-05-30T17:12:26,DOC-9887
TXN-202485,SKU-00007,LOC-013,IN,173.0 KG,261.80,OP-022,2026-06-22T19:12:26,DOC-5775
TXN-202486,SKU-00194,LOC-008,IN,9.0 KG,81.58,OP-018,2026-06-14T20:12:26,DOC-4875
TXN-202487,SKU-00332,LOC-013,OUT,86.0,793.50,OP-044,2026-06-03T03:12:26,DOC-1352
TXN-202488,SKU-00232,LOC-009,ADJUST,78.0kilogram,542.23,OP-041,2026-06-21T16:12:26,
TXN-202489,SKU-00117,LOC-004,OUT,173.0kilogram,571.67,OP-008,2026-06-20T14:12:26,DOC-1233
TXN-202490,SKU-00349,LOC-003,IN,124.0kg,308.11,OP-024,2026-06-07T22:12:26,DOC-9376
TXN-202491,SKU-00040,LOC-005,IN,85.0 KG,189.90,OP-025,2026-05-29T21:12:26,
TXN-202492,SKU-00470,LOC-004,OUT,184.0kg,358.11,OP-049,2026-06-05T03:12:26,DOC-4242
TXN-202493,SKU-00287,LOC-013,ADJUST,8.0 KG,174.87,OP-020,2026-06-09T01:12:26,DOC-9061
TXN-202494,SKU-00031,LOC-001,IN,12.0 KG,89.57,OP-043,2026-06-20T14:12:26,
TXN-202495,SKU-00098,LOC-018,OUT,71.0,22.29,OP-030,2026-06-07T07:12:26,DOC-3627
TXN-202496,SKU-00183,LOC-001,ADJUST,40.0kilogram,488.75,OP-029,2026-06-03T08:12:26,DOC-5773
TXN-202497,SKU-00318,LOC-002,OUT,159.0kg,194.29,OP-029,2026-06-06T18:12:26,DOC-4973
TXN-202498,SKU-00271,LOC-015,IN,182.0kg,540.65,OP-027,2026-06-07T19:12:26,DOC-7457
TXN-202499,SKU-00024,LOC-016,OUT,96.0,628.60,OP-045,2026-06-07T08:12:26,DOC-2428
TXN-202500,SKU-00069,LOC-005,OUT,53.0kg,235.47,OP-018,2026-06-19T08:12:26,DOC-9298
TXN-202501,SKU-00449,LOC-018,IN,32.0,143.03,OP-049,2026-06-12T03:12:26,DOC-8010
TXN-202502,SKU-00405,LOC-003,WRITE_OFF,135.0 KG,651.01,OP-007,2026-06-15T05:12:26,
TXN-202503,SKU-00007,LOC-001,OUT,199.0kilogram,793.40,OP-020,2026-06-19T01:12:26,DOC-6180
TXN-202504,SKU-00456,LOC-020,WRITE_OFF,22.0 KG,767.93,OP-046,2026-06-13T02:12:26,
TXN-202505,SKU-00402,LOC-001,IN,112.0,5.34,OP-020,2026-06-20T13:12:26,
TXN-202506,SKU-00191,LOC-005,OUT,163.0 KG,299.05,OP-010,2026-06-18T14:12:26,DOC-8861
TXN-202507,SKU-00354,LOC-005,OUT,99.0kg,571.74,OP-031,2026-06-04T10:12:26,DOC-8504
TXN-202508,SKU-00355,LOC-010,ADJUST,174.0,612.98,OP-028,2026-06-14T11:12:26,DOC-8082
TXN-202509,SKU-00086,LOC-017,OUT,170.0,389.95,OP-042,2026-06-19T05:12:26,
TXN-202510,SKU-00454,LOC-003,IN,168.0kilogram,196.99,OP-049,2026-05-27T18:12:26,
TXN-202511,SKU-00031,LOC-014,IN,141.0,488.88,OP-027,2026-06-15T04:12:26,DOC-9393
TXN-202512,SKU-00302,LOC-008,ADJUST,41.0kg,149.86,OP-012,2026-06-07T03:12:26,DOC-4776
TXN-202513,SKU-00461,LOC-004,OUT,38.0kilogram,9.31,OP-030,2026-05-30T07:12:26,DOC-7331
TXN-202514,SKU-00154,LOC-011,OUT,59.0,278.33,OP-043,2026-06-02T04:12:26,DOC-8658
TXN-202515,SKU-00405,LOC-013,OUT,85.0kilogram,759.28,OP-048,2026-06-10T10:12:26,DOC-6952
TXN-202516,SKU-00205,LOC-015,ADJUST,139.0kg,625.53,OP-031,2026-06-06T06:12:26,DOC-1039
TXN-202517,SKU-00207,LOC-005,ADJUST,136.0kilogram,480.96,OP-039,2026-05-28T11:12:26,
TXN-202518,SKU-00076,LOC-014,OUT,26.0,546.82,OP-006,2026-06-07T15:12:26,
TXN-202519,SKU-00051,LOC-010,IN,74.0 KG,619.55,OP-046,2026-05-28T03:12:26,
TXN-202520,SKU-00243,LOC-017,IN,168.0 KG,321.02,OP-036,2026-05-31T21:12:26,DOC-2169
TXN-202521,SKU-00375,LOC-001,OUT,41.0kilogram,551.68,OP-042,2026-05-29T04:12:26,
TXN-202522,SKU-00077,LOC-009,OUT,87.0 KG,324.84,OP-020,2026-06-14T03:12:26,
TXN-202523,SKU-00095,LOC-009,OUT,169.0kg,540.76,OP-027,2026-06-24T07:12:26,DOC-8783
TXN-202524,SKU-00125,LOC-018,OUT,127.0kg,281.61,OP-043,2026-06-08T08:12:26,
TXN-202525,SKU-00158,LOC-019,OUT,24.0 KG,522.34,OP-017,2026-05-31T21:12:26,DOC-5843
TXN-202526,SKU-00023,LOC-015,IN,114.0,337.30,OP-002,2026-05-31T03:12:26,
TXN-202527,SKU-00141,LOC-008,OUT,176.0,523.61,OP-038,2026-06-13T10:12:26,DOC-7608
TXN-202528,SKU-00199,LOC-016,IN,115.0kg,201.32,OP-013,2026-06-23T01:12:26,
TXN-202529,SKU-00478,LOC-011,OUT,52.0,266.16,OP-018,2026-05-28T07:12:26,DOC-7401
TXN-202530,SKU-00026,LOC-012,ADJUST,198.0,173.96,OP-044,2026-06-06T01:12:26,DOC-9089
TXN-202531,SKU-00153,LOC-011,IN,60.0kilogram,130.15,OP-013,2026-06-16T15:12:26,
TXN-202532,SKU-00125,LOC-013,OUT,70.0kg,179.16,OP-031,2026-06-05T14:12:26,DOC-9072
TXN-202533,SKU-00249,LOC-007,OUT,3.0kg,100.42,OP-023,2026-06-16T08:12:26,
TXN-202534,SKU-00337,LOC-001,IN,182.0 KG,560.00,OP-009,2026-06-15T19:12:26,DOC-8286
TXN-202535,SKU-00224,LOC-015,ADJUST,200.0kg,269.02,OP-038,2026-06-17T06:12:26,
TXN-202536,SKU-00276,LOC-012,OUT,199.0 KG,693.84,OP-029,2026-06-19T04:12:26,DOC-3262
TXN-202537,SKU-00206,LOC-012,WRITE_OFF,83.0 KG,507.50,OP-037,2026-05-30T22:12:26,DOC-9037
TXN-202538,SKU-00098,LOC-005,OUT,83.0 KG,636.35,OP-019,2026-06-17T10:12:26,DOC-8875
TXN-202539,SKU-00326,LOC-003,ADJUST,149.0kg,463.96,OP-041,2026-05-31T01:12:26,DOC-4505
TXN-202540,SKU-00259,LOC-003,OUT,101.0kilogram,630.07,OP-006,2026-05-30T23:12:26,DOC-2402
TXN-202541,SKU-00219,LOC-003,OUT,92.0kilogram,214.38,OP-024,2026-06-03T22:12:26,
TXN-202542,SKU-00400,LOC-013,IN,163.0 KG,716.83,OP-035,2026-06-14T04:12:26,DOC-9326
TXN-202543,SKU-00184,LOC-008,OUT,3.0kg,704.30,OP-029,2026-06-04T22:12:26,
TXN-202544,SKU-00369,LOC-003,WRITE_OFF,127.0 KG,522.83,OP-049,2026-06-02T18:12:26,DOC-3795
TXN-202545,SKU-00260,LOC-012,IN,97.0 KG,459.06,OP-002,2026-06-14T22:12:26,DOC-1471
TXN-202546,SKU-00077,LOC-003,ADJUST,108.0kg,54.66,OP-034,2026-05-28T20:12:26,DOC-4005
TXN-202547,SKU-00248,LOC-020,WRITE_OFF,165.0,681.47,OP-008,2026-06-05T09:12:26,DOC-4583
TXN-202548,SKU-00226,LOC-014,IN,176.0 KG,51.79,OP-045,2026-06-09T20:12:26,DOC-3266
TXN-202549,SKU-00481,LOC-013,IN,98.0 KG,20.54,OP-012,2026-06-07T12:12:26,DOC-1956
TXN-202550,SKU-00249,LOC-009,WRITE_OFF,99.0,676.82,OP-033,2026-06-12T17:12:26,DOC-1602
TXN-202551,SKU-00014,LOC-005,OUT,150.0kg,527.03,OP-033,2026-06-06T17:12:26,
TXN-202552,SKU-00324,LOC-017,IN,140.0kg,666.25,OP-032,2026-05-27T23:12:26,DOC-1801
TXN-202553,SKU-00247,LOC-017,OUT,110.0,469.01,OP-035,2026-06-03T12:12:26,
TXN-202554,SKU-00245,LOC-003,IN,190.0kg,126.90,OP-033,2026-06-05T17:12:26,DOC-7638
TXN-202555,SKU-00416,LOC-005,ADJUST,112.0kg,200.10,OP-020,2026-06-10T07:12:26,DOC-2556
TXN-202556,SKU-00287,LOC-011,OUT,6.0kg,231.42,OP-035,2026-06-02T08:12:26,DOC-7814
TXN-202557,SKU-00496,LOC-009,ADJUST,47.0,248.85,OP-044,2026-05-29T09:12:26,
TXN-202558,SKU-00411,LOC-011,OUT,51.0,503.12,OP-048,2026-06-20T14:12:26,DOC-7223
TXN-202559,SKU-00313,LOC-012,OUT,146.0kilogram,411.09,OP-034,2026-06-04T07:12:26,DOC-8886
TXN-202560,SKU-00107,LOC-010,ADJUST,48.0kilogram,78.81,OP-019,2026-06-01T05:12:26,DOC-5297
TXN-202561,SKU-00053,LOC-005,IN,108.0,479.45,OP-021,2026-06-16T17:12:26,DOC-8932
TXN-202562,SKU-00230,LOC-019,ADJUST,63.0 KG,627.31,OP-005,2026-05-30T05:12:26,
TXN-202563,SKU-00254,LOC-012,ADJUST,57.0,702.19,OP-050,2026-06-24T07:12:26,DOC-7742
TXN-202564,SKU-00197,LOC-009,OUT,53.0kilogram,303.37,OP-050,2026-06-16T10:12:26,DOC-9663
TXN-202565,SKU-00038,LOC-015,OUT,71.0 KG,40.08,OP-020,2026-05-31T14:12:26,DOC-5286
TXN-202566,SKU-00465,LOC-017,OUT,19.0kilogram,471.87,OP-030,2026-05-27T06:12:26,
TXN-202567,SKU-00392,LOC-019,OUT,68.0,723.22,OP-033,2026-05-27T23:12:26,
TXN-202568,SKU-00025,LOC-019,IN,122.0,344.50,OP-037,2026-06-22T11:12:26,DOC-4055
TXN-202569,SKU-00232,LOC-014,OUT,21.0kilogram,278.10,OP-008,2026-05-30T04:12:26,DOC-9183
TXN-202570,SKU-00299,LOC-009,IN,58.0kg,729.37,OP-008,2026-05-27T21:12:26,
TXN-202571,SKU-00197,LOC-009,OUT,192.0 KG,303.37,OP-006,2026-06-14T00:12:26,
TXN-202572,SKU-00468,LOC-001,IN,178.0kilogram,65.37,OP-032,2026-06-10T01:12:26,
TXN-202573,SKU-00262,LOC-014,ADJUST,10.0kg,439.71,OP-020,2026-06-14T13:12:26,DOC-2545
TXN-202574,SKU-00045,LOC-014,OUT,88.0kg,731.32,OP-011,2026-05-29T22:12:26,DOC-3769
TXN-202575,SKU-00452,LOC-004,OUT,185.0kilogram,749.89,OP-050,2026-06-18T09:12:26,DOC-9260
TXN-202576,SKU-00480,LOC-007,IN,156.0,487.56,OP-044,2026-05-30T18:12:26,DOC-6849
TXN-202577,SKU-00140,LOC-012,ADJUST,51.0kilogram,474.07,OP-023,2026-06-02T23:12:26,DOC-6637
TXN-202578,SKU-00207,LOC-009,ADJUST,134.0,85.44,OP-050,2026-05-28T05:12:26,DOC-6284
TXN-202579,SKU-00286,LOC-010,IN,199.0kg,303.99,OP-006,2026-05-30T19:12:26,
TXN-202580,SKU-00175,LOC-002,OUT,167.0kg,595.05,OP-045,2026-06-02T07:12:26,
TXN-202581,SKU-00288,LOC-018,ADJUST,75.0,616.86,OP-011,2026-06-02T09:12:26,
TXN-202582,SKU-00356,LOC-016,OUT,63.0 KG,157.41,OP-011,2026-06-06T07:12:26,
TXN-202583,SKU-00010,LOC-007,IN,144.0,481.98,OP-024,2026-06-04T18:12:26,DOC-8661
TXN-202584,SKU-00250,LOC-002,IN,9.0 KG,265.53,OP-028,2026-06-25T13:12:26,
TXN-202585,SKU-00102,LOC-014,IN,141.0kg,343.03,OP-008,2026-06-20T21:12:26,DOC-8254
TXN-202586,SKU-00210,LOC-004,OUT,61.0kilogram,135.97,OP-003,2026-05-31T23:12:26,DOC-1540
TXN-202587,SKU-00231,LOC-010,ADJUST,162.0kilogram,678.38,OP-021,2026-06-16T10:12:26,
TXN-202588,SKU-00263,LOC-004,OUT,26.0,549.22,OP-003,2026-05-31T17:12:26,DOC-6081
TXN-202589,SKU-00075,LOC-001,OUT,175.0,782.98,OP-049,2026-06-02T18:12:26,
TXN-202590,SKU-00388,LOC-001,IN,155.0kilogram,542.78,OP-026,2026-06-24T21:12:26,DOC-4276
TXN-202591,SKU-00272,LOC-015,OUT,177.0,452.52,OP-016,2026-06-23T21:12:26,
TXN-202592,SKU-00242,LOC-002,OUT,118.0kilogram,565.15,OP-026,2026-06-14T19:12:26,DOC-3289
TXN-202593,SKU-00024,LOC-016,ADJUST,118.0 KG,628.60,OP-036,2026-06-23T23:12:26,DOC-8056
TXN-202594,SKU-00499,LOC-006,OUT,103.0kg,424.65,OP-045,2026-06-15T06:12:26,DOC-5179
TXN-202595,SKU-00438,LOC-014,OUT,120.0kg,311.60,OP-048,2026-05-30T22:12:26,
TXN-202596,SKU-00085,LOC-004,ADJUST,96.0kilogram,102.94,OP-023,2026-06-14T06:12:26,DOC-5999
TXN-202597,SKU-00015,LOC-008,ADJUST,122.0,152.75,OP-004,2026-05-29T20:12:26,DOC-8213
TXN-202598,SKU-00413,LOC-013,IN,141.0,293.58,OP-006,2026-06-03T03:12:26,DOC-2228
TXN-202599,SKU-00266,LOC-004,IN,116.0 KG,407.51,OP-022,2026-06-03T07:12:26,DOC-3357
TXN-202600,SKU-00267,LOC-018,IN,50.0kilogram,250.04,OP-001,2026-06-20T00:12:26,
TXN-202601,SKU-00214,LOC-009,IN,55.0kg,271.68,OP-044,2026-05-30T23:12:26,
TXN-202602,SKU-00379,LOC-018,IN,48.0,329.67,OP-003,2026-06-17T00:12:26,DOC-7317
TXN-202603,SKU-00455,LOC-020,IN,191.0kg,465.13,OP-044,2026-06-18T08:12:26,
TXN-202604,SKU-00398,LOC-012,OUT,168.0kg,493.89,OP-004,2026-06-03T19:12:26,
TXN-202605,SKU-00398,LOC-019,IN,185.0kg,35.82,OP-047,2026-06-21T10:12:26,DOC-7535
TXN-202606,SKU-00382,LOC-012,ADJUST,158.0,306.68,OP-010,2026-06-05T13:12:26,DOC-4154
TXN-202607,SKU-00138,LOC-006,ADJUST,110.0 KG,576.19,OP-047,2026-05-29T09:12:26,DOC-1185
TXN-202608,SKU-00370,LOC-016,OUT,106.0 KG,394.97,OP-026,2026-06-16T18:12:26,DOC-6286
TXN-202609,SKU-00101,LOC-006,WRITE_OFF,116.0kg,659.93,OP-047,2026-05-29T17:12:26,DOC-9081
TXN-202610,SKU-00136,LOC-017,OUT,87.0,774.28,OP-037,2026-06-04T18:12:26,DOC-9421
TXN-202611,SKU-00401,LOC-016,WRITE_OFF,116.0 KG,536.82,OP-006,2026-05-27T07:12:26,
TXN-202612,SKU-00393,LOC-018,IN,70.0kg,644.69,OP-011,2026-06-16T17:12:26,DOC-6203
TXN-202613,SKU-00183,LOC-003,IN,107.0kg,444.96,OP-026,2026-05-28T01:12:26,DOC-7704
TXN-202614,SKU-00339,LOC-007,IN,152.0kg,89.11,OP-050,2026-05-27T01:12:26,DOC-5873
TXN-202615,SKU-00370,LOC-014,OUT,85.0,87.38,OP-023,2026-06-13T07:12:26,DOC-4068
TXN-202616,SKU-00051,LOC-014,ADJUST,191.0 KG,344.59,OP-017,2026-06-06T17:12:26,DOC-4567
TXN-202617,SKU-00389,LOC-009,IN,53.0 KG,194.59,OP-017,2026-06-06T04:12:26,DOC-8878
TXN-202618,SKU-00499,LOC-006,OUT,83.0 KG,71.58,OP-047,2026-06-15T00:12:26,DOC-1230
TXN-202619,SKU-00157,LOC-005,ADJUST,81.0,467.28,OP-004,2026-06-18T20:12:26,
TXN-202620,SKU-00005,LOC-002,IN,24.0 KG,257.66,OP-027,2026-05-31T18:12:26,DOC-7850
TXN-202621,SKU-00450,LOC-019,OUT,198.0,671.94,OP-041,2026-06-13T22:12:26,
TXN-202622,SKU-00350,LOC-018,IN,50.0,26.78,OP-043,2026-05-29T05:12:26,DOC-1545
TXN-202623,SKU-00233,LOC-008,OUT,71.0kg,612.41,OP-008,2026-06-21T04:12:26,DOC-9350
TXN-202624,SKU-00048,LOC-001,IN,13.0 KG,370.86,OP-006,2026-06-15T20:12:26,DOC-2543
TXN-202625,SKU-00142,LOC-010,ADJUST,61.0kg,423.56,OP-048,2026-06-06T08:12:26,DOC-5594
TXN-202626,SKU-00262,LOC-004,OUT,49.0kilogram,676.95,OP-025,2026-06-21T23:12:26,DOC-2841
TXN-202627,SKU-00116,LOC-016,OUT,127.0kilogram,421.30,OP-030,2026-06-19T13:12:26,
TXN-202628,SKU-00224,LOC-019,OUT,105.0kg,433.73,OP-033,2026-06-20T17:12:26,DOC-5347
TXN-202629,SKU-00468,LOC-019,IN,179.0kilogram,318.39,OP-046,2026-05-30T05:12:26,DOC-7500
TXN-202630,SKU-00271,LOC-007,IN,130.0kilogram,567.94,OP-015,2026-06-09T18:12:26,DOC-7866
TXN-202631,SKU-00156,LOC-002,OUT,174.0 KG,220.44,OP-006,2026-06-13T00:12:26,DOC-3653
TXN-202632,SKU-00195,LOC-003,OUT,66.0kg,5.83,OP-048,2026-06-09T06:12:26,
TXN-202633,SKU-00008,LOC-005,IN,140.0 KG,702.19,OP-003,2026-06-09T21:12:26,DOC-7202
TXN-202634,SKU-00121,LOC-019,OUT,101.0kilogram,548.34,OP-040,2026-06-10T01:12:26,DOC-5010
TXN-202635,SKU-00147,LOC-011,ADJUST,1.0kilogram,731.87,OP-026,2026-06-21T21:12:26,DOC-1661
